None * 80
BufferLevel with seed=8261936165861399214, obst=0.12786922671610734, slab=0.03999749886970593, stairs=0.043614791531658884, stump=0.02814742007141692, gap=0.0693507083696217, regret=None, learnability=None, succ_r=None
BufferLevel with seed=7400427238187292596, obst=0.0802911568939976, slab=0.012526040250328005, stairs=0.1292576704507691, stump=0.08317882286828783, gap=0.16600608244494558, regret=0.053454894572496414, learnability=0.24555555555555555, succ_r=0.43333333333333335
BufferLevel with seed=5548670753850457542, obst=0.23967175560101758, slab=0.08914887076009025, stairs=0.09040363847031674, stump=0.05951865118034073, gap=0.061301819389455406, regret=0.030418992042541504, learnability=0.2457466918714556, succ_r=0.43478260869565216
BufferLevel with seed=3516963401787574376, obst=0.273233056870503, slab=0.06741878570725038, stairs=0.045467670579811846, stump=0.05929569532546267, gap=0.01038179570319596, regret=0.03212786093354225, learnability=0.24602782289386343, succ_r=0.4369747899159664
BufferLevel with seed=2819766519884576173, obst=0.05642824947962379, slab=0.04223773947160277, stairs=0.015687887624597982, stump=0.10522348535886797, gap=0.03728509818747003, regret=0.029240937903523445, learnability=0.24680529300567108, succ_r=0.4434782608695652
BufferLevel with seed=1740582888346070117, obst=0.0749233158408613, slab=0.22812303479407126, stairs=0.214876971209688, stump=0.18016467488104154, gap=0.2981122872168501, regret=0.041292380541563034, learnability=0.24711426815108256, succ_r=0.4462809917355372
BufferLevel with seed=5443612970503025072, obst=0.248595214760715, slab=0.04698302184927887, stairs=0.06232758623379168, stump=0.08157502944425062, gap=0.087114589796018, regret=0.031836893409490585, learnability=0.24725623582766443, succ_r=0.44761904761904764
BufferLevel with seed=5443612970503025072, obst=0.18155213225012246, slab=0.26722606281369, stairs=0.20193797044584788, stump=0.19628285806669477, gap=0.05769524967088351, regret=0.04500937834382057, learnability=0.2473246135552913, succ_r=0.4482758620689655
BufferLevel with seed=5025453082493975155, obst=0.2238455314659322, slab=0.124543462011326, stairs=0.016475253517772168, stump=0.013423047429961341, gap=0.10842534487219133, regret=0.04284711554646492, learnability=0.2473246135552913, succ_r=0.4482758620689655
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.026941671422309917, stairs=0.1535808265474176, stump=0.20728348609754832, gap=0.1133339570952091, regret=0.03687713295221329, learnability=0.2475448421394367, succ_r=0.45045045045045046
BufferLevel with seed=3516963401787574376, obst=0.23736907806921448, slab=0.0575037095413883, stairs=0.021086484929812396, stump=0.05929569532546267, gap=0.01038179570319596, regret=0.027160005643963814, learnability=0.24759707804690506, succ_r=0.45098039215686275
BufferLevel with seed=1084810292539398828, obst=0.39940936781501646, slab=0.09319705598373618, stairs=0.0609959580223133, stump=0.04338311161748625, gap=0.07818153562710439, regret=0.04798801243305206, learnability=0.2476586888657648, succ_r=0.45161290322580644
BufferLevel with seed=9031880699969685292, obst=0.2644196353746603, slab=0.013909151384801331, stairs=0.12221586444013634, stump=0.11560019644576304, gap=0.11179049294146377, regret=0.03885364904999733, learnability=0.24779019650814524, succ_r=0.452991452991453
BufferLevel with seed=7400427238187292596, obst=0.1492260516014897, slab=0.05373827723711498, stairs=0.12144037722761247, stump=0.11200938632849919, gap=0.22370278218338813, regret=0.036939721554517746, learnability=0.24793388429752064, succ_r=0.45454545454545453
BufferLevel with seed=6558004286104037498, obst=0.33207919770385197, slab=0.02768015230020139, stairs=0.02592192293038941, stump=0.01608458114406555, gap=0.015893575596279116, regret=0.03326382488012314, learnability=0.24823128657524676, succ_r=0.45794392523364486
BufferLevel with seed=8261936165861399214, obst=0.12786922671610734, slab=0.03999749886970593, stairs=0.043614791531658884, stump=0.02814742007141692, gap=0.0693507083696217, regret=0.025699825957417488, learnability=0.2482638888888889, succ_r=0.5416666666666666
BufferLevel with seed=7400427238187292596, obst=0.0802911568939976, slab=0.10725447683071698, stairs=0.08780924224368448, stump=0.04465643179742638, gap=0.15936039633009513, regret=0.04132815822958946, learnability=0.2482955980136352, succ_r=0.45871559633027525
BufferLevel with seed=7400427238187292596, obst=0.1492260516014897, slab=0.012526040250328005, stairs=0.12144037722761247, stump=0.065548705730924, gap=0.13284483717741194, regret=0.03565838560461998, learnability=0.24835646457268082, succ_r=0.4594594594594595
BufferLevel with seed=9031880699969685292, obst=0.13358801607648046, slab=0.013909151384801331, stairs=0.06877700492557136, stump=0.05207440811634919, gap=0.0856392978242763, regret=0.030559197068214417, learnability=0.24835646457268082, succ_r=0.4594594594594595
BufferLevel with seed=5548670753850457542, obst=0.20428570422636416, slab=0.010611033092502317, stairs=0.04988262259851625, stump=0.05951865118034073, gap=0.061301819389455406, regret=0.0355183370411396, learnability=0.24862825788751713, succ_r=0.46296296296296297
BufferLevel with seed=7400427238187292596, obst=0.02250973751236406, slab=0.10372960422920678, stairs=0.11082596861859897, stump=0.08676598862780674, gap=0.13651033032261273, regret=0.04984935000538826, learnability=0.24872448979591838, succ_r=0.4642857142857143
BufferLevel with seed=2819766519884576173, obst=0.0549215693724958, slab=0.08545886724350568, stairs=0.03732560743169551, stump=0.06253920724899328, gap=0.13336519621702164, regret=0.03162068501114845, learnability=0.24893003755786533, succ_r=0.5327102803738317
BufferLevel with seed=3720401961588373599, obst=0.3387258397751938, slab=0.04886382450100172, stairs=0.06826625138187543, stump=0.034966160688038074, gap=0.06436293476639043, regret=0.03212614357471466, learnability=0.24904064531286707, succ_r=0.4690265486725664
BufferLevel with seed=7400427238187292596, obst=0.1492260516014897, slab=0.0555598502069552, stairs=0.12144037722761247, stump=0.12527401355021792, gap=0.22283166832849716, regret=0.03315746411681175, learnability=0.24904064531286707, succ_r=0.4690265486725664
BufferLevel with seed=5025453082493975155, obst=0.19796592763213927, slab=0.06764453616318152, stairs=0.016475253517772168, stump=0.013423047429961341, gap=0.050185543505021406, regret=0.03145263344049454, learnability=0.24945410079482927, succ_r=0.4766355140186916
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.20275564661239961, stairs=0.19320067838373572, stump=0.1647831691624199, gap=0.08541429525737103, regret=0.03815907984972, learnability=0.24964400142399432, succ_r=0.5188679245283019
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.18369834798581847, stairs=0.2925187487327634, stump=0.19278899619277723, gap=0.062258751053146925, regret=0.048332881182432175, learnability=0.24965706447187933, succ_r=0.48148148148148145
BufferLevel with seed=6943710835671069661, obst=0.09662795227742708, slab=0.21881753258495706, stairs=0.06686552127831216, stump=0.1060108952296555, gap=0.07480204355064694, regret=0.043064847588539124, learnability=0.2496922129886119, succ_r=0.4824561403508772
BufferLevel with seed=5443612970503025072, obst=0.19885556824440936, slab=0.12530583586400726, stairs=0.06085104225618745, stump=0.10136321578153171, gap=0.09466534723412832, regret=0.02981148101389408, learnability=0.24981062200151502, succ_r=0.5137614678899083
BufferLevel with seed=5443612970503025072, obst=0.19930692723846183, slab=0.13019713597175456, stairs=0.18528811931614353, stump=0.1647831691624199, gap=0.05769524967088351, regret=0.034829918295145035, learnability=0.24981062200151505, succ_r=0.48623853211009177
BufferLevel with seed=6558004286104037498, obst=0.33207919770385197, slab=0.02768015230020139, stairs=0.06147807004060436, stump=0.04885526733480878, gap=0.017085507788757247, regret=0.0317583791911602, learnability=0.2499038831218762, succ_r=0.5098039215686274
BufferLevel with seed=5443612970503025072, obst=0.18094255018981403, slab=0.026941671422309917, stairs=0.06232758623379168, stump=0.08157502944425062, gap=0.05769524967088351, regret=0.033918656408786774, learnability=0.24990754437869822, succ_r=0.5096153846153846
BufferLevel with seed=5443612970503025072, obst=0.13648343504049104, slab=0.026941671422309917, stairs=0.06085104225618745, stump=0.056059517613318864, gap=0.05769524967088351, regret=0.029629336670041084, learnability=0.24991100035599859, succ_r=0.5094339622641509
BufferLevel with seed=7400427238187292596, obst=0.0, slab=0.08116059007822699, stairs=0.07483031073625132, stump=0.05615540915442189, gap=0.08710691803597745, regret=0.03290116414427757, learnability=0.24991100035599859, succ_r=0.5094339622641509
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.1723065205392432, stairs=0.20193797044584788, stump=0.19278899619277723, gap=0.05769524967088351, regret=0.03518299758434296, learnability=0.24991426611796985, succ_r=0.49074074074074076
BufferLevel with seed=9031880699969685292, obst=0.14571639184058627, slab=0.07864007950726301, stairs=0.1443630602744147, stump=0.07048138787047138, gap=0.1778632622013476, regret=0.036471571773290634, learnability=0.2499202806122449, succ_r=0.5089285714285714
BufferLevel with seed=7400427238187292596, obst=0.2249121833737866, slab=0.012526040250328005, stairs=0.16376015303069313, stump=0.065548705730924, gap=0.19793367818490437, regret=0.037716157734394073, learnability=0.2499256837098692, succ_r=0.5086206896551724
BufferLevel with seed=7400427238187292596, obst=0.0802911568939976, slab=0.012526040250328005, stairs=0.036529434615461334, stump=0.04465643179742638, gap=0.13284483717741194, regret=0.030401332303881645, learnability=0.24997816403179318, succ_r=0.5046728971962616
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.12349598249425556, stairs=0.16691003552176378, stump=0.1647831691624199, gap=0.05769524967088351, regret=0.03652903065085411, learnability=0.24997895800016834, succ_r=0.4954128440366973
BufferLevel with seed=3720401961588373599, obst=0.4326007223941443, slab=0.04886382450100172, stairs=0.12620253267730114, stump=0.058999128393879385, gap=0.06436293476639043, regret=0.05481716990470886, learnability=0.24997895800016834, succ_r=0.5045871559633027
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.026941671422309917, stairs=0.08484495391138829, stump=0.11889786326699325, gap=0.05769524967088351, regret=0.03326788544654846, learnability=0.2499797094391689, succ_r=0.5045045045045045
BufferLevel with seed=3720401961588373599, obst=0.43144085953898803, slab=0.04886382450100172, stairs=0.06826625138187543, stump=0.08515794446638277, gap=0.07353246206143588, regret=0.027786709368228912, learnability=0.25, succ_r=0.5

---------------------------------------

None * 0
BufferLevel with seed=2819766519884576173, obst=0.15518479463194945, slab=0.09731919793939255, stairs=0.015687887624597982, stump=0.16381887363517433, gap=0.03728509818747003, regret=0.047903772443532944, learnability=0.21219135802469136, succ_r=0.3055555555555556
BufferLevel with seed=5443612970503025072, obst=0.2042109481731571, slab=0.026941671422309917, stairs=0.06085104225618745, stump=0.09730859853706716, gap=0.18982950007405175, regret=0.05255410447716713, learnability=0.21219135802469136, succ_r=0.3055555555555556
BufferLevel with seed=5443612970503025072, obst=0.13648343504049104, slab=0.03987949408790219, stairs=0.1847070203261864, stump=0.2400078779391663, gap=0.15369247419875998, regret=0.029113421216607094, learnability=0.21278442556885113, succ_r=0.30708661417322836
BufferLevel with seed=5025453082493975155, obst=0.31312902244684027, slab=0.06764453616318152, stairs=0.03383086854189872, stump=0.01442948835326042, gap=0.23155429915609774, regret=0.04000264033675194, learnability=0.21379904456104626, succ_r=0.30973451327433627
BufferLevel with seed=5443612970503025072, obst=0.16159561974672898, slab=0.026941671422309917, stairs=0.13723249441011684, stump=0.056059517613318864, gap=0.14800610840133557, regret=0.04650081321597099, learnability=0.21484375, succ_r=0.3125
BufferLevel with seed=2005051031714783880, obst=0.1168603134106075, slab=0.05541377675151467, stairs=0.05801182620323885, stump=0.1055164059901874, gap=0.05515903708210043, regret=0.049436215311288834, learnability=0.21484375, succ_r=0.3125
BufferLevel with seed=5443612970503025072, obst=0.19486167800508913, slab=0.18165626691872444, stairs=0.28658562548864114, stump=0.2507780715123973, gap=0.13874693852027378, regret=0.05719700828194618, learnability=0.21811224489795922, succ_r=0.32142857142857145
BufferLevel with seed=9031880699969685292, obst=0.26213732854916033, slab=0.013909151384801331, stairs=0.17549403925644103, stump=0.1296302252569712, gap=0.0856392978242763, regret=0.0374293215572834, learnability=0.21842770302574957, succ_r=0.32231404958677684
BufferLevel with seed=3361829699190608480, obst=0.3653258020255032, slab=0.03229370333606046, stairs=0.029259529411799955, stump=0.08579716055977944, gap=0.046766128133672424, regret=0.03400107100605965, learnability=0.2202208473647114, succ_r=0.3274336283185841
BufferLevel with seed=9031880699969685292, obst=0.22089485249572902, slab=0.0862524644251427, stairs=0.1443630602744147, stump=0.07048138787047138, gap=0.22770804189291258, regret=0.05131041631102562, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=3516963401787574376, obst=0.23736907806921448, slab=0.09116262345712031, stairs=0.06635940232561548, stump=0.05929569532546267, gap=0.01960873908873556, regret=0.03349350765347481, learnability=0.2231255038968019, succ_r=0.3360655737704918
BufferLevel with seed=2819766519884576173, obst=0.0549215693724958, slab=0.08545886724350568, stairs=0.06087042947729753, stump=0.12177909725985261, gap=0.19360598889783334, regret=0.0448179729282856, learnability=0.2255859375, succ_r=0.34375
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.029828125742025688, stairs=0.16099377518669394, stump=0.20728348609754832, gap=0.14930731227305843, regret=0.03360758349299431, learnability=0.225664, succ_r=0.344
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.14228761479534013, stairs=0.16691003552176378, stump=0.18215930188852972, gap=0.13874693852027378, regret=0.033213380724191666, learnability=0.22574576726686377, succ_r=0.3442622950819672
BufferLevel with seed=1740582888346070117, obst=0.15756543454531657, slab=0.035502340756261, stairs=0.053960223171277744, stump=0.08332416515000994, gap=0.17406955118283218, regret=0.05262524262070656, learnability=0.2259215219976219, succ_r=0.3448275862068966
BufferLevel with seed=5025453082493975155, obst=0.21560981460202305, slab=0.06764453616318152, stairs=0.016475253517772168, stump=0.01442948835326042, gap=0.1458204609181995, regret=0.03173557296395302, learnability=0.2267308244757254, succ_r=0.3474576271186441
BufferLevel with seed=1740582888346070117, obst=0.0749233158408613, slab=0.1338362779563934, stairs=0.15264518069688685, stump=0.18016467488104154, gap=0.20559859091342647, regret=0.032333094626665115, learnability=0.22749999999999998, succ_r=0.35
BufferLevel with seed=6943710835671069661, obst=0.0748157791445977, slab=0.1503176741262617, stairs=0.103277215009773, stump=0.13323515985095585, gap=0.10729366649470289, regret=0.05028897151350975, learnability=0.2283737024221453, succ_r=0.35294117647058826
BufferLevel with seed=9031880699969685292, obst=0.141523640646549, slab=0.08105677364009048, stairs=0.14347739565141313, stump=0.05207440811634919, gap=0.0856392978242763, regret=0.0373016856610775, learnability=0.22837370242214533, succ_r=0.6470588235294118
BufferLevel with seed=3516963401787574376, obst=0.273233056870503, slab=0.06741878570725038, stairs=0.045467670579811846, stump=0.05929569532546267, gap=0.01038179570319596, regret=0.034549325704574585, learnability=0.22993055555555553, succ_r=0.35833333333333334
BufferLevel with seed=5443612970503025072, obst=0.18638700164423883, slab=0.03775173018569613, stairs=0.06085104225618745, stump=0.056059517613318864, gap=0.1227845419877305, regret=0.03146154060959816, learnability=0.230111768573307, succ_r=0.358974358974359
BufferLevel with seed=7400427238187292596, obst=0.0472824558471348, slab=0.08116059007822699, stairs=0.16697092942847377, stump=0.05615540915442189, gap=0.12611832647497195, regret=0.059904079884290695, learnability=0.2304, succ_r=0.64
BufferLevel with seed=7400427238187292596, obst=0.08096357741670712, slab=0.10725447683071698, stairs=0.08780924224368448, stump=0.06287913177372736, gap=0.23023933638642857, regret=0.059332918375730515, learnability=0.2304, succ_r=0.64
BufferLevel with seed=6943710835671069661, obst=0.02742408347221742, slab=0.13295589335897617, stairs=0.06686552127831216, stump=0.1060108952296555, gap=0.01428846438029908, regret=0.03245685249567032, learnability=0.23058317656543942, succ_r=0.36065573770491804
BufferLevel with seed=9031880699969685292, obst=0.14088853683426622, slab=0.013909151384801331, stairs=0.1583783609205161, stump=0.1145010011166715, gap=0.0856392978242763, regret=0.04830951988697052, learnability=0.23070987654320985, succ_r=0.3611111111111111
BufferLevel with seed=1084810292539398828, obst=0.40769976130289615, slab=0.0481290907018982, stairs=0.06768230506058068, stump=0.09151524746381998, gap=0.07818153562710439, regret=0.04529861733317375, learnability=0.23070987654320985, succ_r=0.3611111111111111
BufferLevel with seed=5443612970503025072, obst=0.24968990059718288, slab=0.10446892592191143, stairs=0.08484495391138829, stump=0.18394168529726335, gap=0.05769524967088351, regret=0.05305201932787895, learnability=0.23140495867768596, succ_r=0.36363636363636365
BufferLevel with seed=1740582888346070117, obst=0.0749233158408613, slab=0.11732591635287029, stairs=0.13553441560821194, stump=0.10814500219505249, gap=0.1693889523061582, regret=0.03148263320326805, learnability=0.2322222222222222, succ_r=0.36666666666666664
BufferLevel with seed=7400427238187292596, obst=0.0, slab=0.08082053153077962, stairs=0.06545119529584288, stump=0.04465643179742638, gap=0.1391278592866582, regret=0.04337399825453758, learnability=0.2322222222222222, succ_r=0.36666666666666664
BufferLevel with seed=5443612970503025072, obst=0.1949767646936061, slab=0.074229726848619, stairs=0.18066405508683156, stump=0.20728348609754832, gap=0.1133339570952091, regret=0.04079693183302879, learnability=0.23244941193659144, succ_r=0.36752136752136755
BufferLevel with seed=6943710835671069661, obst=0.08139103337365022, slab=0.13295589335897617, stairs=0.15038633680405258, stump=0.15215230544753555, gap=0.01428846438029908, regret=0.0522724986076355, learnability=0.23346938775510204, succ_r=0.37142857142857144
BufferLevel with seed=4075844467625381179, obst=0.3444741132247087, slab=0.023176500096162643, stairs=0.03858131623472232, stump=0.04973515381531102, gap=0.06929966299632645, regret=0.042743172496557236, learnability=0.23353434098206594, succ_r=0.37168141592920356
BufferLevel with seed=5443612970503025072, obst=0.19885556824440936, slab=0.1796129944434293, stairs=0.12098168041081798, stump=0.1620751482303852, gap=0.09466534723412832, regret=0.036429088562726974, learnability=0.23384085033036484, succ_r=0.3728813559322034
BufferLevel with seed=2819766519884576173, obst=0.07989944659772018, slab=0.07858159001202075, stairs=0.1870178268454865, stump=0.2562263580593621, gap=0.03728509818747003, regret=0.051551204174757004, learnability=0.234375, succ_r=0.375
BufferLevel with seed=5443612970503025072, obst=0.18638700164423883, slab=0.11837684864552286, stairs=0.15619353604443342, stump=0.07887570447846803, gap=0.1227845419877305, regret=0.03087332285940647, learnability=0.2357271516955126, succ_r=0.3805309734513274
BufferLevel with seed=1740582888346070117, obst=0.0749233158408613, slab=0.041815727421309595, stairs=0.053960223171277744, stump=0.10814500219505249, gap=0.08761461703888616, regret=0.03223400563001633, learnability=0.23638888888888893, succ_r=0.38333333333333336
BufferLevel with seed=5025453082493975155, obst=0.24908291905940733, slab=0.11510814907201934, stairs=0.016475253517772168, stump=0.09740913537195667, gap=0.050185543505021406, regret=0.02945147641003132, learnability=0.2366863905325444, succ_r=0.38461538461538464
BufferLevel with seed=1740582888346070117, obst=0.0749233158408613, slab=0.1338362779563934, stairs=0.14611198932700903, stump=0.10814500219505249, gap=0.1275090714804184, regret=0.0318368636071682, learnability=0.23683149690943295, succ_r=0.38524590163934425
BufferLevel with seed=6943710835671069661, obst=0.09620736625712516, slab=0.2296513074601825, stairs=0.06840669089723916, stump=0.1060108952296555, gap=0.01428846438029908, regret=0.051434073597192764, learnability=0.23713014617611752, succ_r=0.3865546218487395
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.2467570844698944, stairs=0.22500575743745635, stump=0.2344325218486271, gap=0.08541429525737103, regret=0.04813176393508911, learnability=0.2372528616024974, succ_r=0.3870967741935484
BufferLevel with seed=2819766519884576173, obst=0.05642824947962379, slab=0.08533357355251386, stairs=0.06198473469501392, stump=0.16042541788818515, gap=0.03728509818747003, regret=0.03190434351563454, learnability=0.23755207977597156, succ_r=0.3884297520661157
BufferLevel with seed=9031880699969685292, obst=0.22559781955532257, slab=0.013909151384801331, stairs=0.12221586444013634, stump=0.08562870767362335, gap=0.0856392978242763, regret=0.03300025314092636, learnability=0.23964288511238158, succ_r=0.39823008849557523
BufferLevel with seed=7400427238187292596, obst=0.0, slab=0.1086175176698098, stairs=0.07483031073625132, stump=0.10558820701577315, gap=0.10984903252919805, regret=0.048244744539260864, learnability=0.24, succ_r=0.4
BufferLevel with seed=1740582888346070117, obst=0.058145059234899585, slab=0.025745825132762648, stairs=0.053960223171277744, stump=0.08332416515000994, gap=0.08761461703888616, regret=0.03614917770028114, learnability=0.2410077288941736, succ_r=0.4051724137931034
BufferLevel with seed=1084810292539398828, obst=0.39648460615342407, slab=0.0481290907018982, stairs=0.0609959580223133, stump=0.03446009421351812, gap=0.07818153562710439, regret=0.04303022101521492, learnability=0.2410077288941736, succ_r=0.4051724137931034
BufferLevel with seed=6943710835671069661, obst=0.11692632612098629, slab=0.2296513074601825, stairs=0.08609141387896799, stump=0.1060108952296555, gap=0.08979137703498331, regret=0.059199750423431396, learnability=0.2412109375, succ_r=0.40625
BufferLevel with seed=5443612970503025072, obst=0.1446045454528972, slab=0.026941671422309917, stairs=0.06085104225618745, stump=0.0743300948475049, gap=0.09466534723412832, regret=0.03615522012114525, learnability=0.24142661179698213, succ_r=0.4074074074074074
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.2248281981079805, stairs=0.20193797044584788, stump=0.21387038528741084, gap=0.09795052221405108, regret=0.03477414324879646, learnability=0.24173553719008262, succ_r=0.4090909090909091
BufferLevel with seed=7400427238187292596, obst=0.0, slab=0.012526040250328005, stairs=0.012957843477782414, stump=0.04465643179742638, gap=0.08710691803597745, regret=0.03054959326982498, learnability=0.24240383806076932, succ_r=0.41284403669724773
BufferLevel with seed=2819766519884576173, obst=0.05642824947962379, slab=0.04223773947160277, stairs=0.09375628209199816, stump=0.15969072813483995, gap=0.07866217968424408, regret=0.034770045429468155, learnability=0.24281815570238438, succ_r=0.4152542372881356
BufferLevel with seed=6943710835671069661, obst=0.0, slab=0.06475530497411408, stairs=0.06686552127831216, stump=0.07594851186415266, gap=0.01428846438029908, regret=0.031406283378601074, learnability=0.2431897445565086, succ_r=0.4174757281553398
BufferLevel with seed=6610069983047005999, obst=0.11395326386380221, slab=0.04486676555338336, stairs=0.03569410066176738, stump=0.06168040332501998, gap=0.06861928860853311, regret=0.029544753953814507, learnability=0.24344671201814055, succ_r=0.41904761904761906
BufferLevel with seed=2819766519884576173, obst=0.06001466834092854, slab=0.04223773947160277, stairs=0.10652666434576795, stump=0.11760022187592827, gap=0.03728509818747003, regret=0.031158292666077614, learnability=0.24398038049940546, succ_r=0.4224137931034483
BufferLevel with seed=6943710835671069661, obst=0.02742408347221742, slab=0.1503176741262617, stairs=0.06686552127831216, stump=0.13323515985095585, gap=0.10078606216262098, regret=0.0346330851316452, learnability=0.24437499999999998, succ_r=0.425
BufferLevel with seed=2819766519884576173, obst=0.06523734608938964, slab=0.09614718011604512, stairs=0.18269733224182924, stump=0.11760022187592827, gap=0.03728509818747003, regret=0.03360678628087044, learnability=0.24489795918367344, succ_r=0.42857142857142855
BufferLevel with seed=7400427238187292596, obst=0.0, slab=0.08116059007822699, stairs=0.11082596861859897, stump=0.08498657306612603, gap=0.13651033032261273, regret=0.03382939472794533, learnability=0.24543462381300218, succ_r=0.43243243243243246
BufferLevel with seed=9031880699969685292, obst=0.14571639184058627, slab=0.013909151384801331, stairs=0.06877700492557136, stump=0.07048138787047138, gap=0.15550422268420153, regret=0.03489634022116661, learnability=0.24546967455621302, succ_r=0.5673076923076923
BufferLevel with seed=2819766519884576173, obst=0.0549215693724958, slab=0.035854389770715846, stairs=0.015687887624597982, stump=0.06253920724899328, gap=0.03728509818747003, regret=0.0290678683668375, learnability=0.24546967455621302, succ_r=0.5673076923076923
BufferLevel with seed=7400427238187292596, obst=0.24359471412441713, slab=0.04392291217912531, stairs=0.12144037722761247, stump=0.065548705730924, gap=0.20616818613975096, regret=0.035516973584890366, learnability=0.24555555555555555, succ_r=0.43333333333333335
BufferLevel with seed=7400427238187292596, obst=0.08064974884067216, slab=0.012526040250328005, stairs=0.036529434615461334, stump=0.10601553279968584, gap=0.18821515898313906, regret=0.047025229781866074, learnability=0.24555555555555555, succ_r=0.43333333333333335
BufferLevel with seed=5548670753850457542, obst=0.23967175560101758, slab=0.08914887076009025, stairs=0.09040363847031674, stump=0.05951865118034073, gap=0.061301819389455406, regret=0.030418992042541504, learnability=0.2457466918714556, succ_r=0.43478260869565216
BufferLevel with seed=3720401961588373599, obst=0.4326007223941443, slab=0.04886382450100172, stairs=0.12620253267730114, stump=0.058999128393879385, gap=0.06436293476639043, regret=0.041851092129945755, learnability=0.2459504132231405, succ_r=0.43636363636363634
BufferLevel with seed=2819766519884576173, obst=0.05642824947962379, slab=0.04223773947160277, stairs=0.015687887624597982, stump=0.10522348535886797, gap=0.03728509818747003, regret=0.029240937903523445, learnability=0.24680529300567108, succ_r=0.4434782608695652
BufferLevel with seed=1740582888346070117, obst=0.0749233158408613, slab=0.22812303479407126, stairs=0.214876971209688, stump=0.18016467488104154, gap=0.2981122872168501, regret=0.041292380541563034, learnability=0.24711426815108256, succ_r=0.4462809917355372
BufferLevel with seed=5443612970503025072, obst=0.248595214760715, slab=0.04698302184927887, stairs=0.06232758623379168, stump=0.08157502944425062, gap=0.087114589796018, regret=0.031836893409490585, learnability=0.24725623582766443, succ_r=0.44761904761904764
BufferLevel with seed=5443612970503025072, obst=0.18155213225012246, slab=0.26722606281369, stairs=0.20193797044584788, stump=0.19628285806669477, gap=0.05769524967088351, regret=0.04500937834382057, learnability=0.2473246135552913, succ_r=0.4482758620689655
BufferLevel with seed=5025453082493975155, obst=0.2238455314659322, slab=0.124543462011326, stairs=0.016475253517772168, stump=0.013423047429961341, gap=0.10842534487219133, regret=0.04284711554646492, learnability=0.2473246135552913, succ_r=0.4482758620689655
BufferLevel with seed=5443612970503025072, obst=0.18050534642683058, slab=0.026941671422309917, stairs=0.1535808265474176, stump=0.20728348609754832, gap=0.1133339570952091, regret=0.03687713295221329, learnability=0.2475448421394367, succ_r=0.45045045045045046
BufferLevel with seed=3516963401787574376, obst=0.23736907806921448, slab=0.0575037095413883, stairs=0.021086484929812396, stump=0.05929569532546267, gap=0.01038179570319596, regret=0.027160005643963814, learnability=0.24759707804690506, succ_r=0.45098039215686275
BufferLevel with seed=1084810292539398828, obst=0.39940936781501646, slab=0.09319705598373618, stairs=0.0609959580223133, stump=0.04338311161748625, gap=0.07818153562710439, regret=0.04798801243305206, learnability=0.2476586888657648, succ_r=0.45161290322580644
BufferLevel with seed=9031880699969685292, obst=0.2644196353746603, slab=0.013909151384801331, stairs=0.12221586444013634, stump=0.11560019644576304, gap=0.11179049294146377, regret=0.03885364904999733, learnability=0.24779019650814524, succ_r=0.452991452991453
BufferLevel with seed=7400427238187292596, obst=0.1492260516014897, slab=0.05373827723711498, stairs=0.12144037722761247, stump=0.11200938632849919, gap=0.22370278218338813, regret=0.036939721554517746, learnability=0.24793388429752064, succ_r=0.45454545454545453
BufferLevel with seed=6558004286104037498, obst=0.33207919770385197, slab=0.02768015230020139, stairs=0.02592192293038941, stump=0.01608458114406555, gap=0.015893575596279116, regret=0.03326382488012314, learnability=0.24823128657524676, succ_r=0.45794392523364486
BufferLevel with seed=8261936165861399214, obst=0.12786922671610734, slab=0.03999749886970593, stairs=0.043614791531658884, stump=0.02814742007141692, gap=0.0693507083696217, regret=0.025699825957417488, learnability=0.2482638888888889, succ_r=0.5416666666666666
BufferLevel with seed=7400427238187292596, obst=0.0802911568939976, slab=0.10725447683071698, stairs=0.08780924224368448, stump=0.04465643179742638, gap=0.15936039633009513, regret=0.04132815822958946, learnability=0.2482955980136352, succ_r=0.45871559633027525
BufferLevel with seed=7400427238187292596, obst=0.1492260516014897, slab=0.012526040250328005, stairs=0.12144037722761247, stump=0.065548705730924, gap=0.13284483717741194, regret=0.03565838560461998, learnability=0.24835646457268082, succ_r=0.4594594594594595
BufferLevel with seed=9031880699969685292, obst=0.13358801607648046, slab=0.013909151384801331, stairs=0.06877700492557136, stump=0.05207440811634919, gap=0.0856392978242763, regret=0.030559197068214417, learnability=0.24835646457268082, succ_r=0.4594594594594595
