None * 160
BufferLevel with seed=4042419207845861155, obst=0.0006502686632413428, slab=0.04889019363529517, stairs=0.04365283074089491, stump=0.03172134303175061, gap=0.021128732287154006, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1215516542005029120, obst=0.028684259576560914, slab=0.021619891086326958, stairs=0.05562814302862398, stump=0.026738957566976085, gap=0.04388068752901161, regret=0.034602027386426926, learnability=0.19390581717451524, succ_r=0.2631578947368421
BufferLevel with seed=1215516542005029120, obst=0.028684259576560914, slab=0.029602149142510553, stairs=0.05562814302862398, stump=0.03247449244433813, gap=0.05816046218959814, regret=0.031531546264886856, learnability=0.19390581717451524, succ_r=0.2631578947368421
BufferLevel with seed=64927361292920299, obst=0.006111640583248371, slab=0.03749284622938103, stairs=0.011403556433515639, stump=0.005817788906579186, gap=0.031212555422974676, regret=0.028357630595564842, learnability=0.19555555555555557, succ_r=0.26666666666666666
BufferLevel with seed=4656259960707213995, obst=0.026018717668788553, slab=0.021776552968856788, stairs=0.03897341464659415, stump=0.014546102573581972, gap=0.0045255732879551595, regret=0.032068777829408646, learnability=0.19555555555555557, succ_r=0.26666666666666666
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.01886556574299141, stairs=0.0, stump=0.049016511835754006, gap=0.024478190822800845, regret=0.027465062215924263, learnability=0.19555555555555557, succ_r=0.26666666666666666
BufferLevel with seed=3491406146546865579, obst=0.01730633292868532, slab=0.012092684851442426, stairs=0.029368527816441663, stump=0.05540126909444504, gap=0.0, regret=0.03023398667573929, learnability=0.19555555555555557, succ_r=0.26666666666666666
BufferLevel with seed=1215516542005029120, obst=0.028684259576560914, slab=0.029602149142510553, stairs=0.05562814302862398, stump=0.04134522960427748, gap=0.04388068752901161, regret=0.03135482221841812, learnability=0.19591671173607353, succ_r=0.26744186046511625
BufferLevel with seed=680175444689636524, obst=0.010863463682359659, slab=0.03333115799945479, stairs=0.037388917693920436, stump=0.027532145380843004, gap=0.03586408303034894, regret=0.03268255293369293, learnability=0.19953791220331862, succ_r=0.2753623188405797
BufferLevel with seed=3802117565667126520, obst=0.03754630036828201, slab=0.04212378496183558, stairs=0.07477350614814009, stump=0.05729244672257344, gap=0.0, regret=0.03606006130576134, learnability=0.19996537396121883, succ_r=0.27631578947368424
BufferLevel with seed=3299905483679561537, obst=0.006944917149642505, slab=0.03671908966219169, stairs=0.016285464705159156, stump=0.04629563080038426, gap=0.0262742119489166, regret=0.032345715910196304, learnability=0.20031934968790827, succ_r=0.27710843373493976
BufferLevel with seed=7402091362284838942, obst=0.008315450279117335, slab=0.007789438042061279, stairs=0.02571092649161833, stump=0.015098522851179776, gap=0.019077957432694772, regret=0.028454096987843513, learnability=0.2006172839506173, succ_r=0.2777777777777778
BufferLevel with seed=2418516840789786335, obst=0.022063920712836645, slab=0.02437046927355594, stairs=0.010391409695508266, stump=0.047024644885819714, gap=0.0041632914508566345, regret=0.029336191713809967, learnability=0.2006172839506173, succ_r=0.2777777777777778
BufferLevel with seed=1706562066134299509, obst=0.025592636887802448, slab=0.048800021167476726, stairs=0.016547788457199987, stump=0.048966774156968484, gap=0.0413112077337096, regret=0.03218791261315346, learnability=0.2024983563445102, succ_r=0.28205128205128205
BufferLevel with seed=6009201263574044013, obst=0.0, slab=0.04213203909399217, stairs=0.02432880961002115, stump=0.02224871737859633, gap=0.020730566886459023, regret=0.032207537442445755, learnability=0.20325054784514243, succ_r=0.28378378378378377
BufferLevel with seed=5155452925196734966, obst=0.0, slab=0.04218541152019319, stairs=0.02539218231200815, stump=0.010352698078451468, gap=0.028932917966621674, regret=0.029560009017586708, learnability=0.20332266422801404, succ_r=0.2839506172839506
BufferLevel with seed=249366978781769398, obst=0.0, slab=0.016270932214822394, stairs=0.014538938384135086, stump=0.02814565211329277, gap=0.0016652397670434693, regret=0.03226590156555176, learnability=0.20408163265306123, succ_r=0.2857142857142857
BufferLevel with seed=5774157927115915109, obst=0.023201639414639614, slab=0.04983625202833293, stairs=0.02670568485827665, stump=0.03561940180328255, gap=0.024971428450347014, regret=0.034270696341991425, learnability=0.20408163265306123, succ_r=0.2857142857142857
BufferLevel with seed=5253394923623696707, obst=0.0014658974966657197, slab=0.0420368247228208, stairs=0.028933318905785058, stump=0.017352736518849155, gap=0.043471108130359086, regret=0.03274024650454521, learnability=0.20554507185367976, succ_r=0.2891566265060241
BufferLevel with seed=1990403250590149249, obst=0.026487547904813117, slab=0.011729918849709127, stairs=0.046169003868708904, stump=0.000864004281546088, gap=0.015160444636025845, regret=0.033688273280858994, learnability=0.2056786703601108, succ_r=0.2894736842105263
BufferLevel with seed=6190862471635471689, obst=0.004468663748568916, slab=0.04947866709854973, stairs=0.011280496378559712, stump=0.0284202467493632, gap=0.007201778196949122, regret=0.03051542490720749, learnability=0.2065972222222222, succ_r=0.2916666666666667
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.03282078254159266, stairs=0.009652361350016764, stump=0.047666884549229876, gap=0.018961810784340772, regret=0.03392310068011284, learnability=0.2065972222222222, succ_r=0.2916666666666667
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.06220413064664154, stump=0.05729244672257344, gap=0.0, regret=0.031170614063739777, learnability=0.20686390532544377, succ_r=0.2923076923076923
BufferLevel with seed=10783073269613395, obst=0.01149468968117923, slab=0.030466211624956455, stairs=0.026030295637063886, stump=0.0, gap=0.02320474863662703, regret=0.03455861657857895, learnability=0.20761245674740483, succ_r=0.29411764705882354
BufferLevel with seed=4163754291782106106, obst=0.0006512950225599293, slab=0.04534530552709359, stairs=0.022076629858112547, stump=0.046124282116272175, gap=0.02475299692580254, regret=0.03033463843166828, learnability=0.20761245674740483, succ_r=0.29411764705882354
BufferLevel with seed=1174875548592939054, obst=0.0, slab=0.010812206665406485, stairs=0.010637426356165, stump=0.03824666111345336, gap=0.0, regret=0.037906453013420105, learnability=0.207922419460881, succ_r=0.2948717948717949
BufferLevel with seed=249366978781769398, obst=0.0, slab=0.016270932214822394, stairs=0.01950504003692913, stump=0.04152262223967455, gap=0.0016652397670434693, regret=0.03012128733098507, learnability=0.2085048010973937, succ_r=0.2962962962962963
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.04575259736064842, stump=0.04340126725028834, gap=0.007535477553688705, regret=0.02944520302116871, learnability=0.2089116143170197, succ_r=0.2972972972972973
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.04575259736064842, stump=0.041851624269028304, gap=0.0, regret=0.030824244022369385, learnability=0.20904195011337867, succ_r=0.2976190476190476
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.01886556574299141, stairs=0.0, stump=0.03972113256260927, gap=0.03641041142320724, regret=0.03228148818016052, learnability=0.21, succ_r=0.3
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.05187721463413966, stairs=0.002192742257500442, stump=0.0673973184270864, gap=0.017632072768253685, regret=0.03224598988890648, learnability=0.21, succ_r=0.3
BufferLevel with seed=10783073269613395, obst=0.0, slab=0.021651328882304463, stairs=0.0460324640771698, stump=0.0, gap=0.015770699038694196, regret=0.030790695920586586, learnability=0.21104570637119116, succ_r=0.3026315789473684
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.01886556574299141, stairs=0.0, stump=0.047666884549229876, gap=0.03641041142320724, regret=0.0309304166585207, learnability=0.2126222222222222, succ_r=0.30666666666666664
BufferLevel with seed=7175411917236915848, obst=0.0, slab=0.010859238702985574, stairs=0.02038168292291316, stump=0.011593596329820934, gap=0.01623010319444077, regret=0.034545429050922394, learnability=0.21301775147928995, succ_r=0.3076923076923077
BufferLevel with seed=8522054592334262318, obst=0.03623613530313742, slab=0.001298711763674393, stairs=0.0027749767181449226, stump=0.00474985053476108, gap=0.025104132376200766, regret=0.031655244529247284, learnability=0.21403091557669443, succ_r=0.3103448275862069
BufferLevel with seed=3788378117905826946, obst=0.02848342913013709, slab=0.025407630064792776, stairs=0.02803049661261193, stump=0.030418580532905744, gap=0.038325423154350786, regret=0.029311850666999817, learnability=0.2142074506939372, succ_r=0.3108108108108108
BufferLevel with seed=4617114785035385206, obst=0.0067129301930342715, slab=0.02719542829698294, stairs=0.020087801817446387, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.03234905004501343, learnability=0.21453870804520156, succ_r=0.3116883116883117
BufferLevel with seed=5774157927115915109, obst=0.014809484190302955, slab=0.04983625202833293, stairs=0.036147639095234656, stump=0.03561940180328255, gap=0.024971428450347014, regret=0.035163190215826035, learnability=0.21484375, succ_r=0.3125
BufferLevel with seed=5774157927115915109, obst=0.0252765498798208, slab=0.05840660708243038, stairs=0.036147639095234656, stump=0.03561940180328255, gap=0.03183759262882177, regret=0.031332287937402725, learnability=0.21484375, succ_r=0.3125
BufferLevel with seed=1966225248255952968, obst=0.0, slab=0.04740397556003767, stairs=0.021915967096860237, stump=0.004981772446040061, gap=0.011340524572884415, regret=0.02937179245054722, learnability=0.21551020408163266, succ_r=0.3142857142857143
BufferLevel with seed=3491406146546865579, obst=0.0, slab=0.012092684851442426, stairs=0.03466177211660126, stump=0.04496323736157765, gap=0.0, regret=0.0300761628895998, learnability=0.21551020408163266, succ_r=0.3142857142857143
BufferLevel with seed=10783073269613395, obst=0.008571097587522988, slab=0.0359213351534306, stairs=0.02620272043674395, stump=0.0, gap=0.015770699038694196, regret=0.03190873563289642, learnability=0.21580033777444174, succ_r=0.3150684931506849
BufferLevel with seed=5253394923623696707, obst=0.0, slab=0.0420368247228208, stairs=0.028933318905785058, stump=0.017352736518849155, gap=0.03851776671245148, regret=0.02930602990090847, learnability=0.21606648199445982, succ_r=0.3157894736842105
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.05563796706439185, stump=0.05729244672257344, gap=0.0, regret=0.03461655601859093, learnability=0.21631148854350266, succ_r=0.31645569620253167
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.04992451512190345, stairs=0.009652361350016764, stump=0.05597244673066354, gap=0.022147806326384852, regret=0.02993706613779068, learnability=0.21631148854350266, succ_r=0.31645569620253167
BufferLevel with seed=4617114785035385206, obst=0.0073696267648786055, slab=0.039093659226538235, stairs=0.016985703646511363, stump=0.0005572865687970014, gap=0.02980201431636561, regret=0.030733531340956688, learnability=0.2165377751338489, succ_r=0.3170731707317073
BufferLevel with seed=3802117565667126520, obst=0.023966129509465455, slab=0.03778237843497849, stairs=0.041125925963217666, stump=0.06178618098370957, gap=0.0, regret=0.03333040699362755, learnability=0.21674740484429064, succ_r=0.3176470588235294
BufferLevel with seed=4163754291782106106, obst=0.0, slab=0.04534530552709359, stairs=0.022076629858112547, stump=0.027071288878967092, gap=0.02475299692580254, regret=0.030242299661040306, learnability=0.21778435239973704, succ_r=0.32051282051282054
BufferLevel with seed=6392062226020721411, obst=0.014868311515905158, slab=0.011714769360192046, stairs=0.002633148533372187, stump=0.042351065199876844, gap=0.033561479136644236, regret=0.036041196435689926, learnability=0.21778435239973704, succ_r=0.32051282051282054
BufferLevel with seed=4617114785035385206, obst=0.017505080510249463, slab=0.039093659226538235, stairs=0.03250145183814214, stump=0.007495720634324679, gap=0.05815552062160449, regret=0.030822517350316048, learnability=0.2191380569758948, succ_r=0.32432432432432434
BufferLevel with seed=5694555827749477079, obst=0.028173373833770183, slab=0.045330139045867746, stairs=0.04242388635856652, stump=0.009024118251642427, gap=0.019726983553283114, regret=0.031427718698978424, learnability=0.2206122448979592, succ_r=0.32857142857142857
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.02437046927355594, stairs=0.009652361350016764, stump=0.047024644885819714, gap=0.018961810784340772, regret=0.03141927346587181, learnability=0.2206793019328204, succ_r=0.3287671232876712
BufferLevel with seed=4617114785035385206, obst=0.006750192615595934, slab=0.008842166723148973, stairs=0.028389495188534127, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.0323912650346756, learnability=0.2207409972299169, succ_r=0.32894736842105265
BufferLevel with seed=6190862471635471689, obst=0.004468663748568916, slab=0.06179354005898326, stairs=0.011280496378559712, stump=0.02774437384563127, gap=0.007201778196949122, regret=0.032588351517915726, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.041125925963217666, stump=0.06178618098370957, gap=0.0, regret=0.03398426994681358, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=4617114785035385206, obst=0.022984915857062173, slab=0.02686110311903981, stairs=0.028389495188534127, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.032554883509874344, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=4617114785035385206, obst=0.025815579234550523, slab=0.026876550220129455, stairs=0.028389495188534127, stump=0.021235980904428048, gap=0.021706204613739035, regret=0.032822538167238235, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=4154084600732649467, obst=0.03691403190257468, slab=0.018367940508101234, stairs=0.03466754581424215, stump=0.027317167421292966, gap=0.019565195343389942, regret=0.03497842326760292, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.03987298558840137, stairs=0.0, stump=0.047666884549229876, gap=0.0025542451678295906, regret=0.0307607501745224, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.02721128418079391, stump=0.06178618098370957, gap=0.0, regret=0.034156352281570435, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=1174875548592939054, obst=0.005243509597287753, slab=0.026243309140883637, stairs=0.02297770130320776, stump=0.017020248107465864, gap=0.0030455369223198123, regret=0.030006974935531616, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=10783073269613395, obst=0.0, slab=0.04569249310303125, stairs=0.02620272043674395, stump=0.00678758897071547, gap=0.020281852710513495, regret=0.024380860850214958, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=6426548113704903185, obst=0.020157658235428557, slab=0.006441314552512695, stairs=0.03779628657989588, stump=0.03462706465306466, gap=0.016107591390403637, regret=0.030987650156021118, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.05187721463413966, stairs=0.018304204253269334, stump=0.047666884549229876, gap=0.017632072768253685, regret=0.02838282287120819, learnability=0.22222222222222224, succ_r=0.3333333333333333
BufferLevel with seed=897965908755633556, obst=0.0, slab=0.013717161769783015, stairs=0.04212856394995089, stump=0.011974613189706147, gap=0.023525805294525533, regret=0.03211934491991997, learnability=0.22370343316289262, succ_r=0.33783783783783783
BufferLevel with seed=4617114785035385206, obst=0.024759188584637347, slab=0.039093659226538235, stairs=0.01878612340963863, stump=0.0005572865687970014, gap=0.04003614523116336, regret=0.028654733672738075, learnability=0.22376512596707002, succ_r=0.3380281690140845
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.03987298558840137, stairs=0.009652361350016764, stump=0.047666884549229876, gap=0.0025542451678295906, regret=0.0334860198199749, learnability=0.22496394808524273, succ_r=0.34177215189873417
BufferLevel with seed=7175411917236915848, obst=0.0, slab=0.010859238702985574, stairs=0.02038168292291316, stump=0.01980000611209794, gap=0.01623010319444077, regret=0.03350615128874779, learnability=0.22506925207756234, succ_r=0.34210526315789475
BufferLevel with seed=4617114785035385206, obst=0.0067129301930342715, slab=0.039093659226538235, stairs=0.028389495188534127, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.032546788454055786, learnability=0.22506925207756234, succ_r=0.34210526315789475
BufferLevel with seed=4617114785035385206, obst=0.0073696267648786055, slab=0.039093659226538235, stairs=0.028389495188534127, stump=0.0005572865687970014, gap=0.04003614523116336, regret=0.03197091445326805, learnability=0.2264888888888889, succ_r=0.3466666666666667
BufferLevel with seed=4359596756603396338, obst=0.01481860397560596, slab=0.008485163274230557, stairs=0.020406883478526785, stump=0.012730656877468445, gap=0.034497671706194735, regret=0.029616160318255424, learnability=0.22684310018903592, succ_r=0.34782608695652173
BufferLevel with seed=1174875548592939054, obst=0.0, slab=0.026243309140883637, stairs=0.02297770130320776, stump=0.017020248107465864, gap=0.009228781141154236, regret=0.030319176614284515, learnability=0.22684310018903592, succ_r=0.34782608695652173
BufferLevel with seed=7402091362284838942, obst=0.0, slab=0.012717141963132938, stairs=0.02571092649161833, stump=0.015098522851179776, gap=0.01037951212374193, regret=0.032567720860242844, learnability=0.22684310018903592, succ_r=0.34782608695652173
BufferLevel with seed=6190862471635471689, obst=0.0, slab=0.060637842173986115, stairs=0.011280496378559712, stump=0.02774437384563127, gap=0.015479384683736136, regret=0.031138936057686806, learnability=0.2283737024221453, succ_r=0.35294117647058826
BufferLevel with seed=8522054592334262318, obst=0.05071469902576542, slab=0.001298711763674393, stairs=0.007604462343128237, stump=0.00474985053476108, gap=0.00798358292300666, regret=0.03033491224050522, learnability=0.2283737024221453, succ_r=0.35294117647058826
BufferLevel with seed=7402091362284838942, obst=0.0, slab=0.012717141963132938, stairs=0.041986706633925966, stump=0.015098522851179776, gap=0.01194587580980334, regret=0.03210698440670967, learnability=0.22959183673469385, succ_r=0.35714285714285715
BufferLevel with seed=249366978781769398, obst=0.014817965556933588, slab=0.016270932214822394, stairs=0.0, stump=0.02814565211329277, gap=0.0016652397670434693, regret=0.03239870443940163, learnability=0.22959183673469385, succ_r=0.35714285714285715
BufferLevel with seed=4617114785035385206, obst=0.017505080510249463, slab=0.039093659226538235, stairs=0.04267588408283253, stump=0.007495720634324679, gap=0.056766192956680395, regret=0.03369855508208275, learnability=0.22959183673469385, succ_r=0.35714285714285715
BufferLevel with seed=4617114785035385206, obst=0.04103241269531205, slab=0.039093659226538235, stairs=0.01878612340963863, stump=0.0005572865687970014, gap=0.027607540482496577, regret=0.026528319343924522, learnability=0.22959183673469385, succ_r=0.35714285714285715
BufferLevel with seed=4617114785035385206, obst=0.017505080510249463, slab=0.039093659226538235, stairs=0.03250145183814214, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.03159770742058754, learnability=0.230111768573307, succ_r=0.358974358974359
BufferLevel with seed=1990403250590149249, obst=0.026487547904813117, slab=0.011729918849709127, stairs=0.046169003868708904, stump=0.0, gap=0.024912736680061255, regret=0.03139173984527588, learnability=0.230111768573307, succ_r=0.358974358974359
BufferLevel with seed=1215516542005029120, obst=0.028684259576560914, slab=0.030093185435413013, stairs=0.06339759064413285, stump=0.04134522960427748, gap=0.04388068752901161, regret=0.031467653810977936, learnability=0.23306436479639708, succ_r=0.3698630136986301
BufferLevel with seed=5774157927115915109, obst=0.014809484190302955, slab=0.04772972892517909, stairs=0.036147639095234656, stump=0.03561940180328255, gap=0.03183759262882177, regret=0.03378542885184288, learnability=0.234375, succ_r=0.375
BufferLevel with seed=1215516542005029120, obst=0.045318160802427926, slab=0.04519757617945082, stairs=0.06339759064413285, stump=0.04134522960427748, gap=0.04388068752901161, regret=0.027714820578694344, learnability=0.234375, succ_r=0.375
BufferLevel with seed=3802117565667126520, obst=0.01240678246815128, slab=0.04212378496183558, stairs=0.04575259736064842, stump=0.046550381101542734, gap=0.0, regret=0.031219661235809326, learnability=0.234375, succ_r=0.375
BufferLevel with seed=1174875548592939054, obst=0.0, slab=0.010812206665406485, stairs=0.010637426356165, stump=0.03824666111345336, gap=0.004996033153995116, regret=0.03354329988360405, learnability=0.234375, succ_r=0.375
BufferLevel with seed=3802117565667126520, obst=0.03754630036828201, slab=0.04212378496183558, stairs=0.09095200663633257, stump=0.05729244672257344, gap=0.0018136765145694012, regret=0.033122122287750244, learnability=0.234375, succ_r=0.375
BufferLevel with seed=1174875548592939054, obst=0.0, slab=0.026243309140883637, stairs=0.0040677169728145016, stump=0.0, gap=0.009228781141154236, regret=0.028854556381702423, learnability=0.2351279000594884, succ_r=0.3780487804878049
BufferLevel with seed=6190862471635471689, obst=0.0, slab=0.05268448777740755, stairs=0.011280496378559712, stump=0.02774437384563127, gap=0.013625053207943279, regret=0.030529605224728584, learnability=0.23597645429362885, succ_r=0.3815789473684211
BufferLevel with seed=4163754291782106106, obst=0.0, slab=0.03773522064982201, stairs=0.022076629858112547, stump=0.01684617312352885, gap=0.02475299692580254, regret=0.033557016402482986, learnability=0.23644210921373615, succ_r=0.3835616438356164
BufferLevel with seed=897965908755633556, obst=0.0, slab=0.013717161769783015, stairs=0.04212856394995089, stump=0.011974613189706147, gap=0.040473115208744435, regret=0.030953941866755486, learnability=0.2366863905325444, succ_r=0.38461538461538464
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.01886556574299141, stairs=0.009652361350016764, stump=0.047666884549229876, gap=0.018961810784340772, regret=0.03119756281375885, learnability=0.2366863905325444, succ_r=0.38461538461538464
BufferLevel with seed=10783073269613395, obst=0.0, slab=0.03292529085153366, stairs=0.02620272043674395, stump=0.0, gap=0.015770699038694196, regret=0.03190384432673454, learnability=0.2366863905325444, succ_r=0.38461538461538464
BufferLevel with seed=3802117565667126520, obst=0.02645334989479616, slab=0.03778237843497849, stairs=0.041125925963217666, stump=0.06178618098370957, gap=0.019130981526299527, regret=0.03506263718008995, learnability=0.2366863905325444, succ_r=0.38461538461538464
BufferLevel with seed=6190862471635471689, obst=0.0, slab=0.062156061247362955, stairs=0.011280496378559712, stump=0.02774437384563127, gap=0.007201778196949122, regret=0.03003501705825329, learnability=0.23734375000000002, succ_r=0.3875
BufferLevel with seed=7402091362284838942, obst=0.008315450279117335, slab=0.011035191963085595, stairs=0.02571092649161833, stump=0.015098522851179776, gap=0.01037951212374193, regret=0.031141050159931183, learnability=0.2383126369612856, succ_r=0.3918918918918919
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.05187721463413966, stairs=0.009652361350016764, stump=0.047666884549229876, gap=0.017632072768253685, regret=0.031295549124479294, learnability=0.23884149970244, succ_r=0.39436619718309857
BufferLevel with seed=3802117565667126520, obst=0.023597392591364758, slab=0.04212378496183558, stairs=0.04575259736064842, stump=0.028586070054728418, gap=0.001919052621122833, regret=0.030197491869330406, learnability=0.24, succ_r=0.4
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.04992451512190345, stairs=0.009652361350016764, stump=0.03768646823742659, gap=0.015922454741910872, regret=0.03730073943734169, learnability=0.24, succ_r=0.4
BufferLevel with seed=2418516840789786335, obst=0.013819812399768424, slab=0.009029648332357143, stairs=0.009652361350016764, stump=0.03388957872469743, gap=0.0017641641301074183, regret=0.03225607052445412, learnability=0.24, succ_r=0.4
BufferLevel with seed=6426548113704903185, obst=0.020157658235428557, slab=0.028903825450939984, stairs=0.02529109705874749, stump=0.03462706465306466, gap=0.0, regret=0.03074420802295208, learnability=0.24, succ_r=0.4
BufferLevel with seed=10783073269613395, obst=0.014003839708734703, slab=0.021651328882304463, stairs=0.02972624154201879, stump=0.0, gap=0.015770699038694196, regret=0.03210093453526497, learnability=0.2422145328719723, succ_r=0.4117647058823529
BufferLevel with seed=2418516840789786335, obst=0.013819812399768424, slab=0.02437046927355594, stairs=0.009652361350016764, stump=0.047024644885819714, gap=0.0041632914508566345, regret=0.03125537559390068, learnability=0.2426530612244898, succ_r=0.4142857142857143
BufferLevel with seed=8522054592334262318, obst=0.03623613530313742, slab=0.001298711763674393, stairs=0.021558131803198214, stump=0.00474985053476108, gap=0.00798358292300666, regret=0.031375400722026825, learnability=0.24305555555555552, succ_r=0.4166666666666667
BufferLevel with seed=6426548113704903185, obst=0.020157658235428557, slab=0.022240412143482987, stairs=0.02529109705874749, stump=0.03462706465306466, gap=0.016107591390403637, regret=0.0345151387155056, learnability=0.2434258582907232, succ_r=0.4189189189189189
BufferLevel with seed=5245105098599303012, obst=0.0, slab=0.017014314672167387, stairs=0.01137472600215425, stump=0.021484914863003454, gap=0.03843112903120252, regret=0.0308567862957716, learnability=0.24459342560553632, succ_r=0.4264705882352941
BufferLevel with seed=2418516840789786335, obst=0.0, slab=0.03282078254159266, stairs=0.009652361350016764, stump=0.05597244673066354, gap=0.012409922647473922, regret=0.03246190771460533, learnability=0.24489795918367344, succ_r=0.42857142857142855
BufferLevel with seed=1215516542005029120, obst=0.0450058141367671, slab=0.029602149142510553, stairs=0.05562814302862398, stump=0.04134522960427748, gap=0.053843028158826564, regret=0.03177857771515846, learnability=0.24489795918367346, succ_r=0.5714285714285714
BufferLevel with seed=4154084600732649467, obst=0.03691403190257468, slab=0.018367940508101234, stairs=0.029081362231515542, stump=0.027317167421292966, gap=0.004038843016903393, regret=0.030096540227532387, learnability=0.2463269054178145, succ_r=0.4393939393939394
BufferLevel with seed=6190862471635471689, obst=0.004468663748568916, slab=0.06431692343919226, stairs=0.011280496378559712, stump=0.02774437384563127, gap=0.00854213500184834, regret=0.031497228890657425, learnability=0.2485207100591716, succ_r=0.46153846153846156
BufferLevel with seed=1174875548592939054, obst=0.0, slab=0.026243309140883637, stairs=0.0040677169728145016, stump=0.0, gap=0.0, regret=0.02957300655543804, learnability=0.2485207100591716, succ_r=0.5384615384615384
BufferLevel with seed=4617114785035385206, obst=0.0067129301930342715, slab=0.05482742653289789, stairs=0.030677165669530524, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.03039356879889965, learnability=0.2485207100591716, succ_r=0.5384615384615384
BufferLevel with seed=4617114785035385206, obst=0.0, slab=0.025652701845499983, stairs=0.028389495188534127, stump=0.014527237136530813, gap=0.04003614523116336, regret=0.032165322452783585, learnability=0.24876016663360442, succ_r=0.4647887323943662
BufferLevel with seed=4163754291782106106, obst=0.0, slab=0.027541412007096484, stairs=0.026612203153148613, stump=0.01684617312352885, gap=0.02475299692580254, regret=0.032119639217853546, learnability=0.24888888888888888, succ_r=0.4666666666666667
BufferLevel with seed=10783073269613395, obst=0.022274415645964774, slab=0.04820668681384641, stairs=0.02620272043674395, stump=0.0, gap=0.02320474863662703, regret=0.03345577418804169, learnability=0.25, succ_r=0.5
BufferLevel with seed=897965908755633556, obst=0.0, slab=0.0, stairs=0.04966734801261816, stump=0.011974613189706147, gap=0.023525805294525533, regret=0.02956009842455387, learnability=0.25, succ_r=0.5
BufferLevel with seed=5245105098599303012, obst=0.012632257561627915, slab=0.009011882389629295, stairs=0.01137472600215425, stump=0.021484914863003454, gap=0.03843112903120252, regret=0.03199154511094093, learnability=0.25, succ_r=0.5

---------------------------------------

None * 6
BufferLevel with seed=4042419207845861155, obst=0.0006502686632413428, slab=0.04889019363529517, stairs=0.04365283074089491, stump=0.03172134303175061, gap=0.021128732287154006, regret=0.031002886593341827, learnability=0.0857617728531856, succ_r=0.09473684210526316
BufferLevel with seed=6009201263574044013, obst=0.018915213294520877, slab=0.0557146104354975, stairs=0.02432880961002115, stump=0.02224871737859633, gap=0.020730566886459023, regret=0.03648620471358299, learnability=0.08920694049602981, succ_r=0.09900990099009901
BufferLevel with seed=6119188888927732421, obst=0.03768587137097758, slab=0.025870700766912214, stairs=0.033558536603269844, stump=0.0026875758952566494, gap=0.027738832659587657, regret=0.03023011051118374, learnability=0.09876543209876543, succ_r=0.1111111111111111
BufferLevel with seed=6190862471635471689, obst=0.0038715573756090207, slab=0.04947866709854973, stairs=0.011280496378559712, stump=0.0284202467493632, gap=0.0013826760806549048, regret=0.027615243569016457, learnability=0.10380622837370242, succ_r=0.11764705882352941
BufferLevel with seed=6119188888927732421, obst=0.03768587137097758, slab=0.0314464216366459, stairs=0.033558536603269844, stump=0.001928590581216938, gap=0.037217513930283636, regret=0.03037341684103012, learnability=0.10380622837370242, succ_r=0.11764705882352941
