None * 160
BufferLevel with seed=5026420915634900241, obst=0.3069207033404381, slab=0.0832056279469296, stairs=0.06506957136659476, stump=0.0771610582966218, gap=0.14539272508908807, regret=None, learnability=None, succ_r=None

---------------------------------------

None * 85
BufferLevel with seed=5026420915634900241, obst=0.3069207033404381, slab=0.0832056279469296, stairs=0.06506957136659476, stump=0.0771610582966218, gap=0.14539272508908807, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3322099716880925980, obst=0.08072200053576745, slab=0.011738772624628213, stairs=0.023838549528992614, stump=0.09878599610854626, gap=0.05617509431071816, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1184682227593716419, obst=0.13914010381325082, slab=0.02010261052274949, stairs=0.041266056729198156, stump=0.07443035111406343, gap=0.13526466653868155, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3863192139046880805, obst=0.018489315710346732, slab=0.03104078756705272, stairs=0.09819204682776342, stump=0.05118721427874407, gap=0.0851387119483042, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5558599512684802202, obst=0.18556258745724818, slab=0.05393021625627125, stairs=0.020988962978683457, stump=0.04017761843503458, gap=0.12310612592001483, regret=None, learnability=None, succ_r=None
BufferLevel with seed=4731599419801510251, obst=0.03965915768918715, slab=0.012854778595453099, stairs=0.07772267795676768, stump=0.09376649712185295, gap=0.07382415429181774, regret=None, learnability=None, succ_r=None
BufferLevel with seed=2802771718898561975, obst=0.44617458479489047, slab=0.038363102906395365, stairs=0.09373395402254617, stump=0.04243091125304969, gap=0.07598240259039613, regret=0.04931550845503807, learnability=0.0038609458566191933, succ_r=0.003875968992248062
BufferLevel with seed=7153858856944136959, obst=0.4963907983536302, slab=0.08301160438180755, stairs=0.09334835766277505, stump=0.10440428205540067, gap=0.06360353369279674, regret=0.04640534892678261, learnability=0.0040815640956732065, succ_r=0.004098360655737705
BufferLevel with seed=3475913991811361908, obst=0.1847635565526873, slab=0.04257119710723548, stairs=0.09257243611650372, stump=0.05841074836990534, gap=0.14419166766202565, regret=0.048270564526319504, learnability=0.00413216025894871, succ_r=0.004149377593360996
BufferLevel with seed=6014093073753275848, obst=0.41142099779024677, slab=0.008544941471064438, stairs=0.0417576286824437, stump=0.07028479236560922, gap=0.14325295866097565, regret=0.047323450446128845, learnability=0.00446419594200567, succ_r=0.004484304932735426
BufferLevel with seed=258660726824935035, obst=0.197287222673444, slab=0.02105428769124926, stairs=0.06625514418157236, stump=0.056326215344857926, gap=0.022137814950467318, regret=0.04705250263214111, learnability=0.004524793388429752, succ_r=0.004545454545454545
BufferLevel with seed=5654186373167251165, obst=0.11308843258883217, slab=0.3182243293380008, stairs=0.8327319798087166, stump=0.7650951594359028, gap=0.3887886601806596, regret=0.046098824590444565, learnability=0.006944104846202748, succ_r=0.006993006993006993
BufferLevel with seed=4999905343596332331, obst=0.24011059747656194, slab=0.05582377043744287, stairs=0.062404135714256896, stump=0.02062494295232644, gap=0.057830548801296795, regret=0.04755985364317894, learnability=0.008031601894802407, succ_r=0.008097165991902834
BufferLevel with seed=3274147450798583160, obst=0.37435431424344423, slab=0.010155027745614576, stairs=0.06917286942864691, stump=0.037136079491957276, gap=0.04303387360094386, regret=0.045451823621988297, learnability=0.008732946496147802, succ_r=0.00881057268722467
BufferLevel with seed=720666546407576217, obst=0.34953511655491476, slab=0.012423076179453475, stairs=0.03647165343641674, stump=0.07667254896089935, gap=0.10557498971355107, regret=0.04585765674710274, learnability=0.008927846765684604, succ_r=0.009009009009009009
BufferLevel with seed=3475913991811361908, obst=0.19442926584857262, slab=0.04257119710723548, stairs=0.08392064259588973, stump=0.032807289205530506, gap=0.14419166766202565, regret=0.04773508384823799, learnability=0.008927846765684604, succ_r=0.009009009009009009
BufferLevel with seed=3475913991811361908, obst=0.1847635565526873, slab=0.04257119710723548, stairs=0.07500034925402382, stump=0.05841074836990534, gap=0.16769998029718156, regret=0.04738523066043854, learnability=0.008927846765684604, succ_r=0.009009009009009009
BufferLevel with seed=6053814040407571368, obst=0.46419113552896574, slab=0.0015965655431937065, stairs=0.04974918642935262, stump=0.08204661545133328, gap=0.019769101822319418, regret=0.04783092066645622, learnability=0.008927846765684604, succ_r=0.009009009009009009
BufferLevel with seed=258660726824935035, obst=0.19472015647378477, slab=0.021361682917942063, stairs=0.0613892473532802, stump=0.056326215344857926, gap=0.021438542363752998, regret=0.049489010125398636, learnability=0.009008264462809917, succ_r=0.00909090909090909
BufferLevel with seed=1617039469495395146, obst=0.45412919141649283, slab=0.044642682935147254, stairs=0.053058113689052694, stump=0.02899217871214275, gap=0.073801751064659, regret=0.04810946807265282, learnability=0.009008264462809917, succ_r=0.00909090909090909
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.12171211457892367, stairs=0.017285795457018284, stump=0.12196334399763241, gap=0.0895257282609924, regret=0.046980973333120346, learnability=0.009258450519696043, succ_r=0.009345794392523364
BufferLevel with seed=4476093757045876892, obst=0.02936858794412711, slab=0.025124124391889758, stairs=0.09668624618640316, stump=0.018377106743940375, gap=0.030394878065886907, regret=0.047412145882844925, learnability=0.009344962620149519, succ_r=0.009433962264150943
BufferLevel with seed=3961139307069785080, obst=0.26056521218710227, slab=0.05940134383478325, stairs=0.0144613709348412, stump=0.04073897227130357, gap=0.08320234629087202, regret=0.04801718518137932, learnability=0.00985124130590827, succ_r=0.009950248756218905
BufferLevel with seed=7985421084167710351, obst=0.27847235076631843, slab=0.09676120450697799, stairs=0.06699696158997076, stump=0.005487259180035725, gap=0.01284129301620011, regret=0.04572535678744316, learnability=0.01041551246537396, succ_r=0.010526315789473684
BufferLevel with seed=1632362869745513652, obst=0.05802969612258012, slab=0.054695197690197886, stairs=0.05515067380973818, stump=0.0782129893750656, gap=0.04864595204276723, regret=0.04937649145722389, learnability=0.012293176770372411, succ_r=0.012448132780082987
BufferLevel with seed=4999905343596332331, obst=0.24011059747656194, slab=0.05582377043744287, stairs=0.06255421491415687, stump=0.026033705717730272, gap=0.057830548801296795, regret=0.04609847068786621, learnability=0.012394740988428073, succ_r=0.012552301255230125
BufferLevel with seed=1523521674621735762, obst=0.39647147716435116, slab=0.04595850325578939, stairs=0.06290855795122426, stump=0.09746895941448568, gap=0.12042501346976434, regret=0.05049104616045952, learnability=0.012394740988428073, succ_r=0.012552301255230125
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.11112362719424823, stairs=0.017285795457018284, stump=0.12196334399763241, gap=0.08958549433899719, regret=0.04845888540148735, learnability=0.012818350480688143, succ_r=0.012987012987012988
BufferLevel with seed=720666546407576217, obst=0.3682441919038987, slab=0.012423076179453475, stairs=0.03647165343641674, stump=0.07667254896089935, gap=0.126295140025563, regret=0.047245338559150696, learnability=0.013213488520408163, succ_r=0.013392857142857142
BufferLevel with seed=3961139307069785080, obst=0.26056521218710227, slab=0.05191302058018113, stairs=0.033671053430848794, stump=0.04543172921636123, gap=0.08320234629087202, regret=0.049249958246946335, learnability=0.0133903892221699, succ_r=0.013574660633484163
BufferLevel with seed=4704811939540530108, obst=0.1511473249541323, slab=0.06613561245684539, stairs=0.045652080464170214, stump=0.12748638906843726, gap=0.09121961250246002, regret=0.048704009503126144, learnability=0.013758788534342889, succ_r=0.013953488372093023
BufferLevel with seed=201970168307379226, obst=0.09012452357460188, slab=0.04763746896301724, stairs=0.011479779879583964, stump=0.12821118829904818, gap=0.09534004196270517, regret=0.04649369418621063, learnability=0.014559926229707103, succ_r=0.014778325123152709
BufferLevel with seed=2336439512747960636, obst=0.04822047222018695, slab=0.03154423145392683, stairs=0.01497491476670202, stump=0.09244112561442228, gap=0.06574203485212768, regret=0.04953153803944588, learnability=0.014996521425442551, succ_r=0.015228426395939087
BufferLevel with seed=6756616877602475775, obst=0.2386092842880993, slab=0.06646247847995304, stairs=0.02658815546869843, stump=0.046673719555959704, gap=0.03516312601246349, regret=0.0482032336294651, learnability=0.015302424226153721, succ_r=0.015544041450777202
BufferLevel with seed=4494965964641624209, obst=0.1977835738491635, slab=0.00761669355728114, stairs=0.0639525583126976, stump=0.04297889384978782, gap=0.048686169841239364, regret=0.04814087972044945, learnability=0.01570280669986419, succ_r=0.015957446808510637
BufferLevel with seed=4476093757045876892, obst=0.02936858794412711, slab=0.03206667613212364, stairs=0.08002163983784308, stump=0.018377106743940375, gap=0.02310115540500947, regret=0.062565878033638, learnability=0.017236072637734686, succ_r=0.017543859649122806
BufferLevel with seed=2802771718898561975, obst=0.43006278661330494, slab=0.038363102906395365, stairs=0.09373395402254617, stump=0.04243091125304969, gap=0.08161482300045102, regret=0.04772253707051277, learnability=0.01738585637089827, succ_r=0.017699115044247787
BufferLevel with seed=1632362869745513652, obst=0.05802969612258012, slab=0.06719342669321027, stairs=0.05515067380973818, stump=0.0960287595605418, gap=0.04864595204276723, regret=0.06143223121762276, learnability=0.017538265306122448, succ_r=0.017857142857142856
BufferLevel with seed=258660726824935035, obst=0.197287222673444, slab=0.025598250317938335, stairs=0.06625514418157236, stump=0.056326215344857926, gap=0.014029682479911404, regret=0.045179083943367004, learnability=0.017693369044720395, succ_r=0.018018018018018018
BufferLevel with seed=258660726824935035, obst=0.197287222673444, slab=0.009513985183578898, stairs=0.0613892473532802, stump=0.056326215344857926, gap=0.021438542363752998, regret=0.04526776447892189, learnability=0.01777195389119797, succ_r=0.01809954751131222
BufferLevel with seed=912840842799757902, obst=0.04448790247182083, slab=0.046294804727667185, stairs=0.030361262023494217, stump=0.1028898047008716, gap=0.0685674400638137, regret=0.06544893234968185, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=1632362869745513652, obst=0.07797898235181967, slab=0.04847660772876862, stairs=0.08043262193174602, stump=0.0782129893750656, gap=0.0210321673756307, regret=0.05468876287341118, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=1405408560182212042, obst=0.24647990053626517, slab=0.01242127246950165, stairs=0.03686608213661886, stump=0.10918106397923427, gap=0.017972578836122927, regret=0.06428525596857071, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=3475913991811361908, obst=0.19442926584857262, slab=0.052388131750047306, stairs=0.07694719666072844, stump=0.032807289205530506, gap=0.17356113985233249, regret=0.06192540004849434, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=2802771718898561975, obst=0.44617458479489047, slab=0.038363102906395365, stairs=0.09373395402254617, stump=0.04332612340331836, gap=0.06289882313891529, regret=0.06422922760248184, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.09291283686393256, stairs=0.0407470731184858, stump=0.13069125158416126, gap=0.08958549433899719, regret=0.0609433650970459, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=6053814040407571368, obst=0.45452616139062885, slab=0.0015965655431937065, stairs=0.04974918642935262, stump=0.11153413672818445, gap=0.019769101822319418, regret=0.0626649558544159, learnability=0.018175582990397805, succ_r=0.018518518518518517
BufferLevel with seed=3495572008464466821, obst=0.1229062870648936, slab=0.052813516374863576, stairs=0.067206165752972, stump=0.0028674525599758417, gap=0.12418694983146136, regret=0.04972681403160095, learnability=0.01868480725623583, succ_r=0.01904761904761905
BufferLevel with seed=1632362869745513652, obst=0.07084836892293384, slab=0.04600638695477565, stairs=0.08043262193174602, stump=0.0782129893750656, gap=0.0210321673756307, regret=0.04828951880335808, learnability=0.01868480725623583, succ_r=0.01904761904761905
BufferLevel with seed=2336439512747960636, obst=0.0481107022661465, slab=0.02753465417362336, stairs=0.010402010834974714, stump=0.09432511058867955, gap=0.07349417575205787, regret=0.061470046639442444, learnability=0.019223375624759707, succ_r=0.0196078431372549
BufferLevel with seed=2802771718898561975, obst=0.4166564769488842, slab=0.038363102906395365, stairs=0.09373395402254617, stump=0.04490428162377218, gap=0.08161482300045102, regret=0.06403488665819168, learnability=0.019223375624759707, succ_r=0.0196078431372549
BufferLevel with seed=6756616877602475775, obst=0.2386092842880993, slab=0.06646247847995304, stairs=0.010084654334004482, stump=0.046673719555959704, gap=0.031637643382612046, regret=0.04858531057834625, learnability=0.019409861778257032, succ_r=0.019801980198019802
BufferLevel with seed=2336439512747960636, obst=0.07147987817248311, slab=0.03154423145392683, stairs=0.01497491476670202, stump=0.09739688711537911, gap=0.06574203485212768, regret=0.06846097111701965, learnability=0.0196, succ_r=0.02
BufferLevel with seed=1632362869745513652, obst=0.07354382469792937, slab=0.03949147676844771, stairs=0.08043262193174602, stump=0.0782129893750656, gap=0.0210321673756307, regret=0.06136484444141388, learnability=0.0196, succ_r=0.02
BufferLevel with seed=7513556044322091976, obst=0.20473298616726815, slab=0.08414929999112007, stairs=0.041014099684673164, stump=0.13069125158416126, gap=0.08958549433899719, regret=0.04883668199181557, learnability=0.01979389858177737, succ_r=0.020202020202020204
BufferLevel with seed=1372625988654645946, obst=0.11014975026235152, slab=0.08909894753237568, stairs=0.07454213365060965, stump=0.09500603632111534, gap=0.1002615540226972, regret=0.04423212632536888, learnability=0.01999167013744273, succ_r=0.02040816326530612
BufferLevel with seed=912840842799757902, obst=0.061750388212724536, slab=0.046294804727667185, stairs=0.04805286791361224, stump=0.07898039771566807, gap=0.06509852563866614, regret=0.05882894992828369, learnability=0.020399305555555552, succ_r=0.020833333333333332
BufferLevel with seed=1617039469495395146, obst=0.46700279699786096, slab=0.029448541771315995, stairs=0.053058113689052694, stump=0.02899217871214275, gap=0.073801751064659, regret=0.062484730035066605, learnability=0.020399305555555552, succ_r=0.020833333333333332
BufferLevel with seed=3475913991811361908, obst=0.1661886092445213, slab=0.04257119710723548, stairs=0.07579315796082486, stump=0.05841074836990534, gap=0.16769998029718156, regret=0.06373081356287003, learnability=0.020399305555555552, succ_r=0.020833333333333332
BufferLevel with seed=3961139307069785080, obst=0.2435869043155896, slab=0.0652943982259786, stairs=0.0144613709348412, stump=0.04073897227130357, gap=0.08320234629087202, regret=0.0609750859439373, learnability=0.020823902218198277, succ_r=0.02127659574468085
BufferLevel with seed=3475913991811361908, obst=0.19442926584857262, slab=0.04257119710723548, stairs=0.08494102352736561, stump=0.032807289205530506, gap=0.17356113985233249, regret=0.0457308404147625, learnability=0.020910950398129884, succ_r=0.021367521367521368
BufferLevel with seed=6014093073753275848, obst=0.41142099779024677, slab=0.024000792192382315, stairs=0.0417576286824437, stump=0.07028479236560922, gap=0.13360324422383785, regret=0.07142022997140884, learnability=0.021266540642722116, succ_r=0.021739130434782608
BufferLevel with seed=4494965964641624209, obst=0.1977835738491635, slab=0.00761669355728114, stairs=0.0639525583126976, stump=0.04478179596368054, gap=0.040372722581437356, regret=0.046782832592725754, learnability=0.021728395061728394, succ_r=0.022222222222222223
BufferLevel with seed=6053814040407571368, obst=0.46419113552896574, slab=0.0015965655431937065, stairs=0.0522047212255639, stump=0.08204661545133328, gap=0.030422045436560657, regret=0.049362000077962875, learnability=0.022112569357711758, succ_r=0.02262443438914027
BufferLevel with seed=4999905343596332331, obst=0.24011059747656194, slab=0.03759519621353635, stairs=0.062404135714256896, stump=0.02062494295232644, gap=0.04458005112129665, regret=0.06553712487220764, learnability=0.022210743801652895, succ_r=0.022727272727272728
BufferLevel with seed=912840842799757902, obst=0.04448790247182083, slab=0.046294804727667185, stairs=0.04805286791361224, stump=0.07898039771566807, gap=0.0685674400638137, regret=0.04809802770614624, learnability=0.022510565100129543, succ_r=0.02304147465437788
BufferLevel with seed=3961139307069785080, obst=0.2753331045332313, slab=0.05191302058018113, stairs=0.0144613709348412, stump=0.03243363474259508, gap=0.08320234629087202, regret=0.06667456030845642, learnability=0.022714981070849107, succ_r=0.023255813953488372
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.06491378623397616, stairs=0.01995284835839648, stump=0.13069125158416126, gap=0.07240324660662538, regret=0.06458524614572525, learnability=0.022714981070849107, succ_r=0.023255813953488372
BufferLevel with seed=3961139307069785080, obst=0.26056521218710227, slab=0.05191302058018113, stairs=0.0144613709348412, stump=0.01637091708187004, gap=0.08320234629087202, regret=0.04948223754763603, learnability=0.02302865788536846, succ_r=0.02358490566037736
BufferLevel with seed=258660726824935035, obst=0.19472015647378477, slab=0.02569126439703166, stairs=0.07569541221006855, stump=0.056326215344857926, gap=0.021438542363752998, regret=0.06856059283018112, learnability=0.023242630385487528, succ_r=0.023809523809523808
BufferLevel with seed=5158946428304861967, obst=0.06696936956719131, slab=0.0316704855245308, stairs=0.006762882602070908, stump=0.0743903866257453, gap=0.06432381631752546, regret=0.06976253539323807, learnability=0.023242630385487528, succ_r=0.023809523809523808
BufferLevel with seed=4008776768833878490, obst=0.0163940119121554, slab=0.014191103819467345, stairs=0.016040040413897318, stump=0.017831459171261516, gap=0.03238020086387453, regret=0.06908636540174484, learnability=0.023242630385487528, succ_r=0.023809523809523808
BufferLevel with seed=5158946428304861967, obst=0.044576580483297545, slab=0.0316704855245308, stairs=0.006762882602070908, stump=0.048235416662578225, gap=0.06432381631752546, regret=0.04595117270946503, learnability=0.023460613905325445, succ_r=0.02403846153846154
BufferLevel with seed=4476093757045876892, obst=0.02936858794412711, slab=0.005423442476792141, stairs=0.09668624618640316, stump=0.03582846279598636, gap=0.030394878065886907, regret=0.06396719068288803, learnability=0.023795359904818562, succ_r=0.024390243902439025
BufferLevel with seed=4704811939540530108, obst=0.14204599587407377, slab=0.06613561245684539, stairs=0.033127304558633164, stump=0.12748638906843726, gap=0.09121961250246002, regret=0.06323250383138657, learnability=0.023795359904818562, succ_r=0.024390243902439025
BufferLevel with seed=6756616877602475775, obst=0.26290777817156546, slab=0.06646247847995304, stairs=0.0, stump=0.046673719555959704, gap=0.031637643382612046, regret=0.07358187437057495, learnability=0.023795359904818562, succ_r=0.024390243902439025
BufferLevel with seed=2336439512747960636, obst=0.034813453634068514, slab=0.01745746532430792, stairs=0.01497491476670202, stump=0.09432511058867955, gap=0.06382674528252981, regret=0.04687957465648651, learnability=0.02402387827901672, succ_r=0.024630541871921183
BufferLevel with seed=4476093757045876892, obst=0.02936858794412711, slab=0.03460596908143334, stairs=0.09668624618640316, stump=0.018377106743940375, gap=0.02310115540500947, regret=0.048228535801172256, learnability=0.02425682532610579, succ_r=0.024875621890547265
BufferLevel with seed=1617039469495395146, obst=0.4531554741015301, slab=0.044642682935147254, stairs=0.05955316181298889, stump=0.02899217871214275, gap=0.073801751064659, regret=0.04469011723995209, learnability=0.024375, succ_r=0.025
BufferLevel with seed=9189871301391649290, obst=0.0255177448350829, slab=0.043034145427919085, stairs=0.004837201392008639, stump=0.07267140019641868, gap=0.011876139570771821, regret=0.05029885470867157, learnability=0.024983563445101904, succ_r=0.02564102564102564
BufferLevel with seed=3961139307069785080, obst=0.26056521218710227, slab=0.05191302058018113, stairs=0.055896896196707, stump=0.02942982953042292, gap=0.08320234629087202, regret=0.06988890469074249, learnability=0.024983563445101904, succ_r=0.02564102564102564
BufferLevel with seed=258660726824935035, obst=0.18739397228080434, slab=0.03462190426716967, stairs=0.06080744090571788, stump=0.056326215344857926, gap=0.0, regret=0.048540811985731125, learnability=0.025108938250611116, succ_r=0.02577319587628866
BufferLevel with seed=1363660477989519460, obst=0.2257751693434678, slab=0.09778468299667065, stairs=0.006323502430480088, stump=0.03915137722454589, gap=0.09063703369636507, regret=0.04894806072115898, learnability=0.02551438759749051, succ_r=0.026200873362445413
BufferLevel with seed=3850915093178900165, obst=0.024289085046533432, slab=0.08628830608434579, stairs=0.008715084033924158, stump=0.10455466512053059, gap=0.0586112088496313, regret=0.04696258530020714, learnability=0.025733082341982186, succ_r=0.02643171806167401
BufferLevel with seed=258660726824935035, obst=0.197287222673444, slab=0.009513985183578898, stairs=0.061292723390884284, stump=0.056326215344857926, gap=0.014029682479911404, regret=0.04737783968448639, learnability=0.025755158030290302, succ_r=0.026455026455026454
BufferLevel with seed=258660726824935035, obst=0.197287222673444, slab=0.03462190426716967, stairs=0.06625514418157236, stump=0.056326215344857926, gap=0.0, regret=0.047744736075401306, learnability=0.02629656683710738, succ_r=0.02702702702702703
BufferLevel with seed=1632362869745513652, obst=0.07084836892293384, slab=0.04600638695477565, stairs=0.08043262193174602, stump=0.09698298942730346, gap=0.04656158114456249, regret=0.047695282846689224, learnability=0.027755102040816326, succ_r=0.02857142857142857
BufferLevel with seed=2336439512747960636, obst=0.034813453634068514, slab=0.016971822897210807, stairs=0.01497491476670202, stump=0.08550732255224444, gap=0.06382674528252981, regret=0.048303648829460144, learnability=0.028546712802768166, succ_r=0.029411764705882353
BufferLevel with seed=3475913991811361908, obst=0.19442926584857262, slab=0.04257119710723548, stairs=0.10586077155509271, stump=0.05841074836990534, gap=0.14419166766202565, regret=0.04719027876853943, learnability=0.02882070385256347, succ_r=0.0297029702970297
BufferLevel with seed=4008776768833878490, obst=0.010340641774250148, slab=0.014191103819467345, stairs=0.016040040413897318, stump=0.017354398495891397, gap=0.03238020086387453, regret=0.04623008146882057, learnability=0.029099999999999997, succ_r=0.03
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.08414929999112007, stairs=0.005081971835992374, stump=0.13069125158416126, gap=0.07240324660662538, regret=0.048572663217782974, learnability=0.029675135360266554, succ_r=0.030612244897959183
BufferLevel with seed=1632362869745513652, obst=0.07084836892293384, slab=0.0808059761392655, stairs=0.0477108376172868, stump=0.0782129893750656, gap=0.0210321673756307, regret=0.04611214995384216, learnability=0.02997130407057073, succ_r=0.030927835051546393
BufferLevel with seed=7336418806344171431, obst=0.24495058519332125, slab=0.08230990360947188, stairs=0.03161854720211645, stump=0.006859853781806757, gap=0.13855490813551113, regret=0.0464995801448822, learnability=0.03135716735253772, succ_r=0.032407407407407406
BufferLevel with seed=1632362869745513652, obst=0.07084836892293384, slab=0.054695197690197886, stairs=0.05515067380973818, stump=0.0782129893750656, gap=0.0210321673756307, regret=0.05064648389816284, learnability=0.03178381714386475, succ_r=0.03286384976525822
BufferLevel with seed=201970168307379226, obst=0.08263046811896674, slab=0.038038766813203985, stairs=0.011479779879583964, stump=0.12821118829904818, gap=0.09534004196270517, regret=0.043473731726408005, learnability=0.0320747512409874, succ_r=0.03317535545023697
BufferLevel with seed=2336439512747960636, obst=0.04822047222018695, slab=0.01745746532430792, stairs=0.01497491476670202, stump=0.09244112561442228, gap=0.06382674528252981, regret=0.05011783167719841, learnability=0.0326728745128241, succ_r=0.033816425120772944
BufferLevel with seed=1405408560182212042, obst=0.22254197456077773, slab=0.009909204394367644, stairs=0.03686608213661886, stump=0.10918106397923427, gap=0.017972578836122927, regret=0.050429120659828186, learnability=0.03313629373317955, succ_r=0.03431372549019608
BufferLevel with seed=1617039469495395146, obst=0.4531554741015301, slab=0.044642682935147254, stairs=0.051429803658128166, stump=0.04078859102301808, gap=0.073801751064659, regret=0.06547297537326813, learnability=0.03329369797859691, succ_r=0.034482758620689655
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.08414929999112007, stairs=0.017285795457018284, stump=0.13069125158416126, gap=0.08958549433899719, regret=0.04818864166736603, learnability=0.035507230988128864, succ_r=0.03686635944700461
BufferLevel with seed=4270184924862996516, obst=0.035022452595752984, slab=0.04744782220543334, stairs=0.09137289595576158, stump=0.1223726445866993, gap=0.02660493751530956, regret=0.04672384262084961, learnability=0.03698224852071006, succ_r=0.038461538461538464
BufferLevel with seed=2336439512747960636, obst=0.06433563684161385, slab=0.04687489189976282, stairs=0.01497491476670202, stump=0.09432511058867955, gap=0.06382674528252981, regret=0.044475093483924866, learnability=0.03698224852071006, succ_r=0.038461538461538464
BufferLevel with seed=3495572008464466821, obst=0.1229062870648936, slab=0.0697984100419839, stairs=0.067206165752972, stump=0.0028674525599758417, gap=0.13700985436353566, regret=0.04688921198248863, learnability=0.037153725874582835, succ_r=0.03864734299516908
BufferLevel with seed=9189871301391649290, obst=0.0402132666756644, slab=0.043034145427919085, stairs=0.004837201392008639, stump=0.10130261629060829, gap=0.011876139570771821, regret=0.04551086947321892, learnability=0.03915035401915868, succ_r=0.04081632653061224
BufferLevel with seed=1405408560182212042, obst=0.22254197456077773, slab=0.009909204394367644, stairs=0.03686608213661886, stump=0.10076977748294959, gap=8.457239133436433e-05, regret=0.04738358035683632, learnability=0.039754507422115566, succ_r=0.041474654377880185
BufferLevel with seed=4008776768833878490, obst=0.010340641774250148, slab=0.015960437377157143, stairs=0.016040040413897318, stump=0.042360020891981015, gap=0.03238020086387453, regret=0.04881812259554863, learnability=0.041780563672353666, succ_r=0.043689320388349516
BufferLevel with seed=2585046674085756752, obst=0.08323147968564754, slab=0.06250178654860378, stairs=0.026300257332844003, stump=0.036745971182871574, gap=0.07479280062280526, regret=0.043285876512527466, learnability=0.04224535270596135, succ_r=0.04419889502762431
BufferLevel with seed=7513556044322091976, obst=0.19829271883097022, slab=0.12171211457892367, stairs=0.014582552767083104, stump=0.1395186519555674, gap=0.0895257282609924, regret=0.061770450323820114, learnability=0.04246913580246914, succ_r=0.044444444444444446
BufferLevel with seed=258660726824935035, obst=0.18739397228080434, slab=0.03462190426716967, stairs=0.05721060004715961, stump=0.06942772206764768, gap=0.0, regret=0.06413152813911438, learnability=0.04338842975206612, succ_r=0.045454545454545456
BufferLevel with seed=4476093757045876892, obst=0.040337000844222856, slab=0.03460596908143334, stairs=0.12474982509620901, stump=0.018377106743940375, gap=0.02310115540500947, regret=0.06606890261173248, learnability=0.04338842975206612, succ_r=0.045454545454545456
BufferLevel with seed=3495572008464466821, obst=0.1356414410898202, slab=0.052813516374863576, stairs=0.050471236532169894, stump=0.0028674525599758417, gap=0.12418694983146136, regret=0.0652092918753624, learnability=0.04535147392290249, succ_r=0.047619047619047616
BufferLevel with seed=1632362869745513652, obst=0.07469341817745018, slab=0.04600638695477565, stairs=0.08043262193174602, stump=0.0782129893750656, gap=0.04858419359061978, regret=0.06722182780504227, learnability=0.04640095181439619, succ_r=0.04878048780487805
BufferLevel with seed=2336439512747960636, obst=0.034813453634068514, slab=0.01745746532430792, stairs=0.010402010834974714, stump=0.09432511058867955, gap=0.07349417575205787, regret=0.04819873347878456, learnability=0.04865220249835634, succ_r=0.05128205128205128
BufferLevel with seed=1632362869745513652, obst=0.07084836892293384, slab=0.07325781877456121, stairs=0.05515067380973818, stump=0.07726316624495097, gap=0.0210321673756307, regret=0.04584788158535957, learnability=0.05246913580246913, succ_r=0.05555555555555555
BufferLevel with seed=912840842799757902, obst=0.04448790247182083, slab=0.03523176929243241, stairs=0.04805286791361224, stump=0.06518822828988283, gap=0.0685674400638137, regret=0.06917186826467514, learnability=0.06353305785123967, succ_r=0.06818181818181818
BufferLevel with seed=6030199018479034229, obst=0.45053984425913424, slab=0.007016077521902387, stairs=0.06729035990643613, stump=0.02565284041192312, gap=0.14627015045721217, regret=0.039355821907520294, learnability=0.1875, succ_r=0.25

---------------------------------------

None * 83
BufferLevel with seed=5026420915634900241, obst=0.3069207033404381, slab=0.0832056279469296, stairs=0.06506957136659476, stump=0.0771610582966218, gap=0.14539272508908807, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3322099716880925980, obst=0.08072200053576745, slab=0.011738772624628213, stairs=0.023838549528992614, stump=0.09878599610854626, gap=0.05617509431071816, regret=None, learnability=None, succ_r=None
BufferLevel with seed=1184682227593716419, obst=0.13914010381325082, slab=0.02010261052274949, stairs=0.041266056729198156, stump=0.07443035111406343, gap=0.13526466653868155, regret=None, learnability=None, succ_r=None
BufferLevel with seed=3863192139046880805, obst=0.018489315710346732, slab=0.03104078756705272, stairs=0.09819204682776342, stump=0.05118721427874407, gap=0.0851387119483042, regret=None, learnability=None, succ_r=None
BufferLevel with seed=5558599512684802202, obst=0.18556258745724818, slab=0.05393021625627125, stairs=0.020988962978683457, stump=0.04017761843503458, gap=0.12310612592001483, regret=None, learnability=None, succ_r=None
