None * 160
BufferLevel with seed=3834004176700365069, obst=0.004719815765215185, slab=0.037597747566415825, stairs=0.13931272536581343, stump=0.04449482302403018, gap=0.12306295292859366, regret=None, learnability=None, succ_r=None
BufferLevel with seed=6578075297775199922, obst=0.03389966082394552, slab=0.09953474188489791, stairs=0.07270786716794304, stump=0.014008093091942534, gap=0.09290017085266138, regret=0.045874860137701035, learnability=0.04158790170132325, succ_r=0.043478260869565216
BufferLevel with seed=6952603216987464812, obst=0.05313380190917885, slab=0.07165806734813533, stairs=0.09374558734050144, stump=0.14605705148858025, gap=0.05991201613020065, regret=0.046055734157562256, learnability=0.012984764542936287, succ_r=0.013157894736842105
BufferLevel with seed=7786896159204160142, obst=0.1757921041421463, slab=0.03143346016614323, stairs=0.07989461494172881, stump=0.05937836605171132, gap=0.04516103510929162, regret=0.04609232768416405, learnability=0.0, succ_r=0.0
BufferLevel with seed=2792582768369008134, obst=0.2885912513903695, slab=0.08960653757553504, stairs=0.13696116801861577, stump=0.05325607148157396, gap=0.009505987158228646, regret=0.04610050842165947, learnability=0.0, succ_r=0.0
BufferLevel with seed=7229251375561512788, obst=0.6273366398395571, slab=0.26973666991703316, stairs=0.38194645746316136, stump=0.2960740921157485, gap=0.19374650620240857, regret=0.04614332690834999, learnability=0.0, succ_r=0.0
BufferLevel with seed=8968470183631323877, obst=0.25656915173829214, slab=0.09015607777006254, stairs=0.14753963052818775, stump=0.03354860504109751, gap=0.016920748155186398, regret=0.04620290920138359, learnability=0.02562326869806094, succ_r=0.02631578947368421
BufferLevel with seed=7213030499443341633, obst=0.3539534095430362, slab=0.39224183960657644, stairs=0.7788335684149662, stump=0.31020280258298816, gap=0.6092633725049362, regret=0.04621649160981178, learnability=0.0, succ_r=0.0
BufferLevel with seed=6952603216987464812, obst=0.0669058235877848, slab=0.06569197066624055, stairs=0.11279020952711381, stump=0.14734476057632123, gap=0.07351205141173493, regret=0.046472299844026566, learnability=0.018743153880481967, succ_r=0.01910828025477707
BufferLevel with seed=878312691946149317, obst=0.2483368109180283, slab=0.1420040872983854, stairs=0.06951817097515837, stump=0.1418259716226373, gap=0.03301686709655644, regret=0.04650215804576874, learnability=0.027755102040816326, succ_r=0.02857142857142857
BufferLevel with seed=7539020386781717257, obst=0.24184317652833257, slab=0.13688913763588695, stairs=0.10940034074525232, stump=0.1300196857558889, gap=0.13575705640957036, regret=0.04656834527850151, learnability=0.010580800137264434, succ_r=0.0106951871657754
BufferLevel with seed=5868621383752133601, obst=0.18845538115372715, slab=0.025359521297207904, stairs=0.03876918084196272, stump=0.10744660638830385, gap=0.1073265190002178, regret=0.046622443944215775, learnability=0.012656147271531887, succ_r=0.01282051282051282
BufferLevel with seed=8037650175953888558, obst=0.18247736323112404, slab=0.13325208978436043, stairs=0.11183774251331627, stump=0.07186926075030485, gap=0.09039146295509606, regret=0.04664870724081993, learnability=0.0, succ_r=0.0
BufferLevel with seed=7786896159204160142, obst=0.1757921041421463, slab=0.03143346016614323, stairs=0.07989461494172881, stump=0.07313875748057745, gap=0.0463635922239169, regret=0.046668484807014465, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.05209675645341899, slab=0.04318479845204527, stairs=0.05879109423624111, stump=0.05659980157959757, gap=0.08654305618081785, regret=0.046674489974975586, learnability=0.017958060678167756, succ_r=0.018292682926829267
BufferLevel with seed=6952603216987464812, obst=0.09411999594591947, slab=0.06569197066624055, stairs=0.11171258583387908, stump=0.14734476057632123, gap=0.07351205141173493, regret=0.04677151143550873, learnability=0.03201613964299812, succ_r=0.033112582781456956
BufferLevel with seed=1507130573694519438, obst=0.05510517355749367, slab=0.07538944642296579, stairs=0.014607222862250899, stump=0.05607536133518533, gap=0.1742816547651521, regret=0.04692305624485016, learnability=0.04393178670360111, succ_r=0.046052631578947366
BufferLevel with seed=6952603216987464812, obst=0.03190852243938515, slab=0.0784176820289684, stairs=0.09374558734050144, stump=0.13546567923608488, gap=0.06325875802228585, regret=0.047156453132629395, learnability=0.018743153880481967, succ_r=0.01910828025477707
BufferLevel with seed=5811727361676378733, obst=0.2681197189882247, slab=0.05853158873171571, stairs=0.03366667572220602, stump=0.07011893090447782, gap=0.07917839422707028, regret=0.047271523624658585, learnability=0.012046400951814397, succ_r=0.012195121951219513
BufferLevel with seed=5868621383752133601, obst=0.18125441150179025, slab=0.026772288542882598, stairs=0.021541319604777207, stump=0.1018849401889797, gap=0.12475038675349756, regret=0.047801852226257324, learnability=0.020295846868372307, succ_r=0.02072538860103627
BufferLevel with seed=5811727361676378733, obst=0.24888729565247547, slab=0.05853158873171571, stairs=0.03366667572220602, stump=0.07011893090447782, gap=0.0803001395996961, regret=0.047930579632520676, learnability=0.00537618699780862, succ_r=0.005405405405405406
BufferLevel with seed=8365418458773445813, obst=0.18532477352692822, slab=0.8738907905870409, stairs=0.049203441632218126, stump=0.8012262340015635, gap=6.71351958916322e-05, regret=0.04799610748887062, learnability=0.019728841043196253, succ_r=0.020134228187919462
BufferLevel with seed=8688152044122722315, obst=0.18205458922982662, slab=0.09126786340907728, stairs=0.1322041401302328, stump=0.10097590013354284, gap=0.08442001475757156, regret=0.04801103100180626, learnability=0.05859375, succ_r=0.0625
BufferLevel with seed=251610297418659982, obst=0.22023593300581656, slab=0.13000509301130814, stairs=0.03394210257925559, stump=0.06082621680971005, gap=0.07225763247242545, regret=0.04837259277701378, learnability=0.0, succ_r=0.0
BufferLevel with seed=2899467021122007740, obst=0.5167432446777792, slab=0.9066612815169591, stairs=0.7923591412507017, stump=0.5613883165895945, gap=0.27430809219585384, regret=0.04846249520778656, learnability=0.0, succ_r=0.0
BufferLevel with seed=6293799290239328248, obst=0.17299554840435705, slab=0.8474786310874621, stairs=0.14464096372594037, stump=0.323785011330038, gap=0.6157437017731511, regret=0.04907935485243797, learnability=0.0, succ_r=0.0
BufferLevel with seed=3834004176700365069, obst=0.004719815765215185, slab=0.050029334538591805, stairs=0.13931272536581343, stump=0.04449482302403018, gap=0.1089666499763629, regret=0.049119170755147934, learnability=0.0, succ_r=0.0
BufferLevel with seed=2530487302716980435, obst=0.04740687407160449, slab=0.15134914160890484, stairs=0.07038013148443736, stump=0.12583223901511653, gap=0.03449235839577114, regret=0.04931001365184784, learnability=0.02700617283950617, succ_r=0.027777777777777776
BufferLevel with seed=2530487302716980435, obst=0.02360860899767081, slab=0.1407842934335163, stairs=0.07038013148443736, stump=0.08401770175495515, gap=0.06448776565762744, regret=0.049384359270334244, learnability=0.04865220249835634, succ_r=0.05128205128205128
BufferLevel with seed=1214020248109985366, obst=0.09034578387381956, slab=0.13100905169245786, stairs=0.0210556039720608, stump=0.09753381323570667, gap=0.07111259758979276, regret=0.04982153698801994, learnability=0.08264462809917356, succ_r=0.09090909090909091
BufferLevel with seed=7707402684174847639, obst=0.30798445481143233, slab=0.08478895252977266, stairs=0.025365830752890648, stump=0.05085061098840374, gap=0.07653034428239498, regret=0.04992780461907387, learnability=0.0062109375, succ_r=0.00625
BufferLevel with seed=7539020386781717257, obst=0.24232702611269433, slab=0.13864310100101807, stairs=0.10940034074525232, stump=0.1300196857558889, gap=0.14002105289037858, regret=0.04996202886104584, learnability=0.0, succ_r=0.0
BufferLevel with seed=6843480595255809876, obst=0.1966356545450867, slab=0.21369972079518884, stairs=0.8115515271388726, stump=0.7856220731252119, gap=0.4723075205568614, regret=0.05050407350063324, learnability=0.0, succ_r=0.0
BufferLevel with seed=5015880266181292508, obst=0.2090961011443752, slab=0.05085565085145737, stairs=0.13714334066336192, stump=0.03406214988001216, gap=0.08792057431374334, regret=0.05106809362769127, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.02043926964378031, slab=0.04318479845204527, stairs=0.10570675164576553, stump=0.0013498603380602046, gap=0.12813678152686056, regret=0.05116170272231102, learnability=0.05859375, succ_r=0.0625
BufferLevel with seed=2792582768369008134, obst=0.28549087756806646, slab=0.14272626369651134, stairs=0.13696116801861577, stump=0.05325607148157396, gap=0.02068677198923475, regret=0.051255371421575546, learnability=0.0, succ_r=0.0
BufferLevel with seed=7539020386781717257, obst=0.28383932637652387, slab=0.13488395628625904, stairs=0.10500290587336361, stump=0.1300196857558889, gap=0.15545287736475108, regret=0.05126355588436127, learnability=0.0, succ_r=0.0
BufferLevel with seed=878312691946149317, obst=0.2595858398660851, slab=0.10914261609785754, stairs=0.06951817097515837, stump=0.11587954630520977, gap=0.03301686709655644, regret=0.05148465558886528, learnability=0.0, succ_r=0.0
BufferLevel with seed=8968470183631323877, obst=0.25656915173829214, slab=0.07879013224941221, stairs=0.14753963052818775, stump=0.04067313815781842, gap=0.016920748155186398, regret=0.051762159913778305, learnability=0.024375, succ_r=0.025
BufferLevel with seed=3834004176700365069, obst=0.004719815765215185, slab=0.03887704911524661, stairs=0.13931272536581343, stump=0.028420895713571884, gap=0.12306295292859366, regret=0.05227840319275856, learnability=0.0, succ_r=0.0
BufferLevel with seed=5868621383752133601, obst=0.18845538115372715, slab=0.026772288542882598, stairs=0.021541319604777207, stump=0.12503674969709636, gap=0.12475038675349756, regret=0.052571479231119156, learnability=0.016388888888888887, succ_r=0.016666666666666666
BufferLevel with seed=1214020248109985366, obst=0.10606807880320633, slab=0.11989714342652964, stairs=0.02650711976864747, stump=0.09753381323570667, gap=0.08607601781314583, regret=0.05269172415137291, learnability=0.024375, succ_r=0.025
BufferLevel with seed=5015880266181292508, obst=0.21970764502895315, slab=0.008973628153579466, stairs=0.14614789117659174, stump=0.03406214988001216, gap=0.08800729637810366, regret=0.052913110703229904, learnability=0.01149269875608437, succ_r=0.011627906976744186
BufferLevel with seed=8039678437837410734, obst=0.13887403558277062, slab=0.28080806207602643, stairs=0.22886432214432373, stump=0.02122617306209569, gap=0.1821572397330976, regret=0.052946656942367554, learnability=0.0, succ_r=0.0
BufferLevel with seed=8688152044122722315, obst=0.1741233062238572, slab=0.1292929677905944, stairs=0.11845158461201824, stump=0.0974277157276564, gap=0.12816885936507674, regret=0.053315211087465286, learnability=0.0, succ_r=0.0
BufferLevel with seed=3842095543746020695, obst=0.1510932516651086, slab=0.10798361617324673, stairs=0.08592264571426181, stump=0.1546505236610499, gap=0.07226652350322116, regret=0.053377702832221985, learnability=0.0, succ_r=0.0
BufferLevel with seed=7539020386781717257, obst=0.22934448765565388, slab=0.13488395628625904, stairs=0.10940034074525232, stump=0.15846289744930298, gap=0.14599532329630424, regret=0.05351817607879639, learnability=0.0, succ_r=0.0
BufferLevel with seed=6976302564167868748, obst=0.7427527013456449, slab=0.41724974990653724, stairs=0.07189729853533133, stump=0.30376503165347735, gap=0.30827015236642563, regret=0.05361758545041084, learnability=0.0, succ_r=0.0
BufferLevel with seed=8039678437837410734, obst=0.13052168580290924, slab=0.2689127964062692, stairs=0.2580224416793403, stump=0.019430430800868148, gap=0.17902865144869576, regret=0.053672581911087036, learnability=0.0, succ_r=0.0
BufferLevel with seed=8197054297112066388, obst=0.1493845400481054, slab=0.08505102923492051, stairs=0.06037303446178953, stump=0.0983638515359518, gap=0.14763195354727995, regret=0.053962260484695435, learnability=0.07100591715976332, succ_r=0.07692307692307693
BufferLevel with seed=8037650175953888558, obst=0.18247736323112404, slab=0.1324250269531605, stairs=0.13953077435135278, stump=0.08071604118663438, gap=0.10623141482713709, regret=0.054035987704992294, learnability=0.0, succ_r=0.0
BufferLevel with seed=5015880266181292508, obst=0.21549307965565898, slab=0.05085565085145737, stairs=0.13013490822484997, stump=0.03406214988001216, gap=0.08800729637810366, regret=0.054054584354162216, learnability=0.0, succ_r=0.0
BufferLevel with seed=5868621383752133601, obst=0.18782808940932247, slab=0.023560898014466234, stairs=0.007364334920803782, stump=0.1274363628750493, gap=0.13156643324430134, regret=0.054176390171051025, learnability=0.0, succ_r=0.0
BufferLevel with seed=1058993036791202206, obst=0.07919586881711484, slab=0.043520067023460535, stairs=0.13087557314079765, stump=0.034664299021068226, gap=0.06362777830471557, regret=0.05418040230870247, learnability=0.02700617283950617, succ_r=0.027777777777777776
BufferLevel with seed=878312691946149317, obst=0.24863168206025546, slab=0.12853967658504192, stairs=0.09212061133521875, stump=0.09816891737141328, gap=0.056582842884048454, regret=0.05432501435279846, learnability=0.0, succ_r=0.0
BufferLevel with seed=8688152044122722315, obst=0.18205458922982662, slab=0.1001958426186544, stairs=0.1232761719194548, stump=0.10562785194079397, gap=0.08442001475757156, regret=0.05444313958287239, learnability=0.023795359904818562, succ_r=0.024390243902439025
BufferLevel with seed=8197054297112066388, obst=0.16074033106613808, slab=0.07989933817431528, stairs=0.010905355367987502, stump=0.06535007358743983, gap=0.14153783214377555, regret=0.05445108935236931, learnability=0.03698224852071006, succ_r=0.038461538461538464
BufferLevel with seed=7539020386781717257, obst=0.2323197676501129, slab=0.13169213986095038, stairs=0.07090136990111617, stump=0.13436623898267727, gap=0.1352874510117379, regret=0.054697711020708084, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.06679771959385208, slab=0.07308847593600103, stairs=0.07156028332945569, stump=0.00927172032628082, gap=0.10949257784088323, regret=0.05477486178278923, learnability=0.0, succ_r=0.0
BufferLevel with seed=5868621383752133601, obst=0.2153269286084219, slab=0.0511268242573138, stairs=0.014244570765169242, stump=0.110569576123103, gap=0.12475038675349756, regret=0.054783035069704056, learnability=0.0, succ_r=0.0
BufferLevel with seed=6952603216987464812, obst=0.0669058235877848, slab=0.06569197066624055, stairs=0.15418074628927167, stump=0.15190663512103664, gap=0.09812519841131567, regret=0.05488866940140724, learnability=0.02700617283950617, succ_r=0.027777777777777776
BufferLevel with seed=2818404525814997449, obst=0.05144337734920177, slab=0.08643260884433361, stairs=0.07094176382658532, stump=0.14418238351432106, gap=0.0703902962834603, regret=0.054936524480581284, learnability=0.0, succ_r=0.0
BufferLevel with seed=1214020248109985366, obst=0.09034578387381956, slab=0.12105703382589653, stairs=0.025593830534003815, stump=0.12574683856848132, gap=0.0630794406015794, regret=0.05497412383556366, learnability=0.06222222222222222, succ_r=0.06666666666666667
BufferLevel with seed=7871907033161320191, obst=0.07460590488621743, slab=0.7750984430794068, stairs=0.7489633202847906, stump=0.7266212445834943, gap=0.9820967453252242, regret=0.055066004395484924, learnability=0.0, succ_r=0.0
BufferLevel with seed=5868621383752133601, obst=0.18845538115372715, slab=0.025359521297207904, stairs=0.03966529667210111, stump=0.10744660638830385, gap=0.10669697652133905, regret=0.05508739873766899, learnability=0.0, succ_r=0.0
BufferLevel with seed=7539020386781717257, obst=0.24184317652833257, slab=0.11812143302735922, stairs=0.10940034074525232, stump=0.1300196857558889, gap=0.137782632848726, regret=0.055123139172792435, learnability=0.0, succ_r=0.0
BufferLevel with seed=6952603216987464812, obst=0.05313380190917885, slab=0.05878954455411392, stairs=0.07676396611574215, stump=0.14605705148858025, gap=0.06386660579272634, regret=0.05526985600590706, learnability=0.024983563445101904, succ_r=0.02564102564102564
BufferLevel with seed=878312691946149317, obst=0.24592693337426091, slab=0.1475708198952011, stairs=0.057767380770707824, stump=0.11587954630520977, gap=0.025073946492999086, regret=0.055323824286460876, learnability=0.024375, succ_r=0.025
BufferLevel with seed=6952603216987464812, obst=0.06379514773149929, slab=0.08574577545957233, stairs=0.11692775846365673, stump=0.14734476057632123, gap=0.07351205141173493, regret=0.05538611486554146, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.02745126377269819, slab=0.04318479845204527, stairs=0.07537599178983764, stump=0.027112145960417413, gap=0.0921418574468949, regret=0.055603668093681335, learnability=0.028546712802768166, succ_r=0.029411764705882353
BufferLevel with seed=7786896159204160142, obst=0.18993889629562802, slab=0.02954117748005889, stairs=0.07989461494172881, stump=0.05937836605171132, gap=0.043924703336215655, regret=0.05561205744743347, learnability=0.0, succ_r=0.0
BufferLevel with seed=5811727361676378733, obst=0.2681197189882247, slab=0.05853158873171571, stairs=0.03366667572220602, stump=0.07815653817820946, gap=0.09582462659135416, regret=0.05594024062156677, learnability=0.0, succ_r=0.0
BufferLevel with seed=7707402684174847639, obst=0.28844500804083656, slab=0.10573718662731739, stairs=0.025365830752890648, stump=0.031899317708930376, gap=0.08931710257240472, regret=0.05600724741816521, learnability=0.05246913580246913, succ_r=0.05555555555555555
BufferLevel with seed=1507130573694519438, obst=0.05510517355749367, slab=0.07538944642296579, stairs=0.01017848723001583, stump=0.05607536133518533, gap=0.18454173930914075, regret=0.05601680651307106, learnability=0.029384756657483933, succ_r=0.030303030303030304
BufferLevel with seed=7871907033161320191, obst=0.09898271877220549, slab=0.800635412187822, stairs=0.7489633202847906, stump=0.7321425488727401, gap=1.0, regret=0.056046903133392334, learnability=0.0, succ_r=0.0
BufferLevel with seed=8039678437837410734, obst=0.13052168580290924, slab=0.2689127964062692, stairs=0.22886432214432373, stump=0.02136409349563292, gap=0.16492000551843064, regret=0.056110452860593796, learnability=0.024983563445101904, succ_r=0.02564102564102564
BufferLevel with seed=1642784208488941017, obst=0.026862650820482777, slab=0.1416138667990413, stairs=0.043714536640312794, stump=0.005741698480784601, gap=0.02739398267522418, regret=0.05616556480526924, learnability=0.02562326869806094, succ_r=0.02631578947368421
BufferLevel with seed=6952603216987464812, obst=0.06379514773149929, slab=0.09755869258641663, stairs=0.11279020952711381, stump=0.14734476057632123, gap=0.07757802406668815, regret=0.05617480352520943, learnability=0.0, succ_r=0.0
BufferLevel with seed=878312691946149317, obst=0.23506360256181863, slab=0.13060143746827255, stairs=0.11110189458055351, stump=0.11587954630520977, gap=0.04727719529437885, regret=0.056177061051130295, learnability=0.022714981070849107, succ_r=0.023255813953488372
BufferLevel with seed=1214020248109985366, obst=0.09034578387381956, slab=0.12147680230416842, stairs=0.025593830534003815, stump=0.09176446586122777, gap=0.08059107382490131, regret=0.05642127990722656, learnability=0.0, succ_r=0.0
BufferLevel with seed=5015880266181292508, obst=0.2381327162527341, slab=0.008973628153579466, stairs=0.13729083919641094, stump=0.042052450708769354, gap=0.08800729637810366, regret=0.05644090101122856, learnability=0.0, succ_r=0.0
BufferLevel with seed=8197054297112066388, obst=0.13762630493214065, slab=0.06791089416075367, stairs=0.03227509681069989, stump=0.07438512528682474, gap=0.13117591884860472, regret=0.05650423467159271, learnability=0.0, succ_r=0.0
BufferLevel with seed=878312691946149317, obst=0.23506360256181863, slab=0.12853967658504192, stairs=0.11110189458055351, stump=0.13564246719719325, gap=0.05264235192489723, regret=0.05669155716896057, learnability=0.0, succ_r=0.0
BufferLevel with seed=8365418458773445813, obst=0.21474118189081176, slab=0.9012182880259287, stairs=0.049203441632218126, stump=0.7986406952771956, gap=0.015687865236361932, regret=0.05686593055725098, learnability=0.0, succ_r=0.0
BufferLevel with seed=5811727361676378733, obst=0.2681197189882247, slab=0.05853158873171571, stairs=0.03366667572220602, stump=0.0976805016822387, gap=0.08043705671426535, regret=0.05687679350376129, learnability=0.0, succ_r=0.0
BufferLevel with seed=8968470183631323877, obst=0.25656915173829214, slab=0.09015607777006254, stairs=0.14087467522563404, stump=0.011587789520065395, gap=0.016509385227534958, regret=0.05702444538474083, learnability=0.0, succ_r=0.0
BufferLevel with seed=1439713857980448596, obst=0.7612922953836962, slab=0.44537416325584356, stairs=0.5446065534270927, stump=0.024939224717988817, gap=0.7269504644321636, regret=0.05704011395573616, learnability=0.0, succ_r=0.0
BufferLevel with seed=1214020248109985366, obst=0.09034578387381956, slab=0.1266432550034541, stairs=0.03724863144649853, stump=0.09753381323570667, gap=0.08059107382490131, regret=0.05704624950885773, learnability=0.0, succ_r=0.0
BufferLevel with seed=6405960549038428870, obst=0.1533692666321325, slab=0.03587718992625353, stairs=0.08046698970003362, stump=0.053975555392480556, gap=0.04542008019750938, regret=0.05726224556565285, learnability=0.024983563445101904, succ_r=0.02564102564102564
BufferLevel with seed=4966007254884968112, obst=0.19918064326553533, slab=0.0839662082908333, stairs=0.10483330990705274, stump=0.09321265567855136, gap=0.020068086130530034, regret=0.05727933719754219, learnability=0.0, succ_r=0.0
BufferLevel with seed=1214020248109985366, obst=0.10399829958303462, slab=0.12105703382589653, stairs=0.025593830534003815, stump=0.08419483943968045, gap=0.0860313281210878, regret=0.05734153464436531, learnability=0.03329369797859691, succ_r=0.034482758620689655
BufferLevel with seed=6578075297775199922, obst=0.03215839062667179, slab=0.06757354155370181, stairs=0.05879109423624111, stump=0.028748194077576613, gap=0.08654305618081785, regret=0.05744091048836708, learnability=0.02629656683710738, succ_r=0.02702702702702703
BufferLevel with seed=7539020386781717257, obst=0.2490408368007343, slab=0.13488395628625904, stairs=0.10940034074525232, stump=0.12503926856196618, gap=0.14716689235995403, regret=0.05763138458132744, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.09047573932830816, slab=0.06745390077658082, stairs=0.05434784261662741, stump=0.05659980157959757, gap=0.08654305618081785, regret=0.057852327823638916, learnability=0.05693296602387512, succ_r=0.06060606060606061
BufferLevel with seed=8197054297112066388, obst=0.15850943972361003, slab=0.07652943109575756, stairs=0.01905945681959305, stump=0.06843316614062558, gap=0.15906977410237758, regret=0.058128345757722855, learnability=0.024983563445101904, succ_r=0.02564102564102564
BufferLevel with seed=1214020248109985366, obst=0.09058044626019948, slab=0.14258625612289536, stairs=0.047999029923766645, stump=0.1166239037832205, gap=0.06346518375452681, regret=0.058137550950050354, learnability=0.03329369797859691, succ_r=0.034482758620689655
BufferLevel with seed=3834004176700365069, obst=0.009677489049495999, slab=0.025033129351875707, stairs=0.13422628292616695, stump=0.051676823966286006, gap=0.13988798278240916, regret=0.05842103436589241, learnability=0.0, succ_r=0.0
BufferLevel with seed=8039678437837410734, obst=0.13052168580290924, slab=0.2845373999929675, stairs=0.22886432214432373, stump=0.017112611372850934, gap=0.18313564330670853, regret=0.058439627289772034, learnability=0.06420927467300833, succ_r=0.06896551724137931
BufferLevel with seed=6405960549038428870, obst=0.14272749224213852, slab=0.0439110715029005, stairs=0.07771215516173977, stump=0.053975555392480556, gap=0.06443240861810905, regret=0.05852557346224785, learnability=0.024375, succ_r=0.025
BufferLevel with seed=6578075297775199922, obst=0.03379663892529608, slab=0.053557787768706275, stairs=0.0941945809633045, stump=0.019892749159463024, gap=0.08379393497442432, regret=0.05862590670585632, learnability=0.0, succ_r=0.0
BufferLevel with seed=8197054297112066388, obst=0.13037958636291427, slab=0.08505102923492051, stairs=0.038511863676752314, stump=0.0693022585864004, gap=0.16054838507829094, regret=0.058844562619924545, learnability=0.0, succ_r=0.0
BufferLevel with seed=6952603216987464812, obst=0.08365816612972791, slab=0.07763754284882969, stairs=0.10467552413586839, stump=0.1432979221801133, gap=0.08352421136845543, regret=0.0590079128742218, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.03215839062667179, slab=0.04318479845204527, stairs=0.04874101612248313, stump=0.0009152175568781526, gap=0.08654305618081785, regret=0.05904984101653099, learnability=0.0, succ_r=0.0
BufferLevel with seed=5868621383752133601, obst=0.17701023573426197, slab=0.026772288542882598, stairs=0.007364334920803782, stump=0.11357719944222616, gap=0.12475038675349756, regret=0.0590999461710453, learnability=0.0, succ_r=0.0
BufferLevel with seed=1214020248109985366, obst=0.09034578387381956, slab=0.11908324226923035, stairs=0.025593830534003815, stump=0.12655366783740293, gap=0.08059107382490131, regret=0.05912439897656441, learnability=0.05859375, succ_r=0.0625
BufferLevel with seed=5868621383752133601, obst=0.18845538115372715, slab=0.025359521297207904, stairs=0.02089400348766574, stump=0.12590267149130346, gap=0.12475038675349756, regret=0.059198569506406784, learnability=0.0, succ_r=0.0
BufferLevel with seed=6578075297775199922, obst=0.03215839062667179, slab=0.05182011669004133, stairs=0.11008312590140282, stump=0.0013498603380602046, gap=0.12229326906935703, regret=0.059346746653318405, learnability=0.04865220249835634, succ_r=0.05128205128205128
BufferLevel with seed=5006082966253688939, obst=0.24391407119497155, slab=0.2807009483590396, stairs=0.05581528811034353, stump=0.830654435413779, gap=0.8321416597690271, regret=0.05945217236876488, learnability=0.0, succ_r=0.0
BufferLevel with seed=1507130573694519438, obst=0.06213676458771347, slab=0.07538944642296579, stairs=0.034219827255048074, stump=0.05607536133518533, gap=0.1742816547651521, regret=0.059517715126276016, learnability=0.0, succ_r=0.0
BufferLevel with seed=7786896159204160142, obst=0.1757921041421463, slab=0.0529467955749187, stairs=0.10213973261106997, stump=0.05937836605171132, gap=0.04516103510929162, regret=0.059521738439798355, learnability=0.0, succ_r=0.0
BufferLevel with seed=5015880266181292508, obst=0.21177802115971095, slab=0.0005278194320384021, stairs=0.14614789117659174, stump=0.04220218054130494, gap=0.08800729637810366, regret=0.05953983590006828, learnability=0.0, succ_r=0.0
BufferLevel with seed=3834004176700365069, obst=0.004719815765215185, slab=0.04279339563958192, stairs=0.16439385915602062, stump=0.07695023178299251, gap=0.13067740137911302, regret=0.05962866544723511, learnability=0.03443877551020408, succ_r=0.03571428571428571
BufferLevel with seed=6952603216987464812, obst=0.09411999594591947, slab=0.07921309613640304, stairs=0.10166502135628176, stump=0.1432979221801133, gap=0.07351205141173493, regret=0.059650275856256485, learnability=0.0, succ_r=0.0
BufferLevel with seed=5868621383752133601, obst=0.1862575200847427, slab=0.0291774230136341, stairs=0.0507064902074334, stump=0.12503674969709636, gap=0.13280883455382445, regret=0.05981843173503876, learnability=0.0, succ_r=0.0
BufferLevel with seed=5783064848936677049, obst=0.2250934635619733, slab=0.046053394445657626, stairs=0.11065427573837806, stump=0.12131605280255395, gap=0.0825686911253587, regret=0.05983033776283264, learnability=0.029384756657483933, succ_r=0.030303030303030304
BufferLevel with seed=2530487302716980435, obst=0.05921495934912101, slab=0.1407842934335163, stairs=0.07038013148443736, stump=0.12969563952233493, gap=0.03449235839577114, regret=0.060077160596847534, learnability=0.028546712802768166, succ_r=0.029411764705882353
BufferLevel with seed=6578075297775199922, obst=0.02745126377269819, slab=0.07309102304463429, stairs=0.05879109423624111, stump=0.036174695864350626, gap=0.09981952622248505, regret=0.06009552255272865, learnability=0.02629656683710738, succ_r=0.02702702702702703
BufferLevel with seed=2258090977560317182, obst=0.21583040355525282, slab=0.01267511467267963, stairs=0.12436402904829973, stump=0.14987822023555977, gap=0.10648519006339731, regret=0.06014770641922951, learnability=0.0, succ_r=0.0
BufferLevel with seed=3834004176700365069, obst=0.004719815765215185, slab=0.037597747566415825, stairs=0.1624860616841271, stump=0.06103006058603318, gap=0.15435179288633077, regret=0.060206711292266846, learnability=0.03566529492455418, succ_r=0.037037037037037035
BufferLevel with seed=2081450502799416151, obst=0.17513081114912427, slab=0.045137300188286884, stairs=0.07560936306471219, stump=0.04746750795156617, gap=0.13787802858558354, regret=0.06029073894023895, learnability=0.13296398891966757, succ_r=0.15789473684210525
BufferLevel with seed=1214020248109985366, obst=0.07817944934766385, slab=0.1021260582195147, stairs=0.042928828757724885, stump=0.14460950723864485, gap=0.08059107382490131, regret=0.060343991965055466, learnability=0.0, succ_r=0.0
BufferLevel with seed=2792582768369008134, obst=0.29133149201987807, slab=0.11096755913974764, stairs=0.11655373491826133, stump=0.05325607148157396, gap=0.0, regret=0.060392651706933975, learnability=0.0, succ_r=0.0
BufferLevel with seed=6952603216987464812, obst=0.052433901048281634, slab=0.07165806734813533, stairs=0.09374558734050144, stump=0.15671693528589647, gap=0.05991201613020065, regret=0.06040811166167259, learnability=0.0, succ_r=0.0
BufferLevel with seed=878312691946149317, obst=0.22928293942398384, slab=0.12890368883412334, stairs=0.11194207327092016, stump=0.11587954630520977, gap=0.07382196875732203, regret=0.06046570464968681, learnability=0.0, succ_r=0.0
BufferLevel with seed=8037650175953888558, obst=0.17060858672412255, slab=0.15321596192830308, stairs=0.11183774251331627, stump=0.07186926075030485, gap=0.09039146295509606, regret=0.06070662662386894, learnability=0.0, succ_r=0.0
