None * 160
BufferLevel with seed=18387043060412798, obst=0.30494447398985186, slab=0.031462244461814594, stairs=0.0515583701778417, stump=0.04561362237225744, gap=0.04895146321756375, regret=None, learnability=None, succ_r=None
BufferLevel with seed=900597721812201819, obst=0.12365435990592168, slab=0.03690512938201009, stairs=0.043990569260126546, stump=0.07803184541752914, gap=0.10199150665621849, regret=0.05587287247180939, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1267439346094005, slab=0.03690512938201009, stairs=0.06141448321456795, stump=0.11235051674356623, gap=0.10199150665621849, regret=0.05467842519283295, learnability=0.0, succ_r=0.0
BufferLevel with seed=5765209105934385278, obst=0.3411396963073889, slab=0.02935862954071642, stairs=0.018614070460317024, stump=0.018485458241828793, gap=0.04695020611995331, regret=0.054163042455911636, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1324260307186305, slab=0.02807451099948574, stairs=0.043990569260126546, stump=0.09181649712755091, gap=0.0864800710888756, regret=0.05115320160984993, learnability=0.0, succ_r=0.0
BufferLevel with seed=3256565089651000103, obst=0.4440495429971091, slab=0.09749674958566634, stairs=0.06408103076623373, stump=0.04442491677755105, gap=0.0984145914560819, regret=0.05469478294253349, learnability=0.0, succ_r=0.0
BufferLevel with seed=6901262826779543870, obst=0.10720931590352178, slab=0.03822810929398407, stairs=0.000778729758095087, stump=0.11190692450464072, gap=0.12517716963406308, regret=0.04826759174466133, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.405816323308565, slab=0.0649621688955075, stairs=0.03514777069633436, stump=0.07645005714486863, gap=0.14608962082212457, regret=0.05826146528124809, learnability=0.0, succ_r=0.0
BufferLevel with seed=3256565089651000103, obst=0.4440495429971091, slab=0.10150323092939173, stairs=0.06408103076623373, stump=0.0432893238114156, gap=0.0984145914560819, regret=0.05268193781375885, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.3738274878188764, slab=0.009727164220107021, stairs=0.02823490077946658, stump=0.04932830761665278, gap=0.13052503595514126, regret=0.06175954267382622, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.405816323308565, slab=0.06874929818015159, stairs=0.02014958169462325, stump=0.07645005714486863, gap=0.14608962082212457, regret=0.05450513958930969, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1324260307186305, slab=0.0471992265311853, stairs=0.043990569260126546, stump=0.07361377027739172, gap=0.0864800710888756, regret=0.05370260775089264, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.392571419143735, slab=0.0921458283001972, stairs=0.07293525348098419, stump=0.10414281982010073, gap=0.040365397193329544, regret=0.053859930485486984, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.01948366951400693, slab=0.04017279252415421, stairs=0.057965982348972975, stump=0.08370670550314228, gap=0.003800676949398986, regret=0.0469256192445755, learnability=0.0, succ_r=0.0
BufferLevel with seed=3658440810234983806, obst=0.14908733576852173, slab=0.11216477363012538, stairs=0.04937384945750581, stump=0.00203321500915008, gap=0.037117161468644425, regret=0.050909508019685745, learnability=0.0, succ_r=0.0
BufferLevel with seed=5765209105934385278, obst=0.3106770438262547, slab=0.0285036238620922, stairs=0.0, stump=0.04315260225335625, gap=0.06462017362589689, regret=0.05619041994214058, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.016774499134361562, slab=0.04017279252415421, stairs=0.054232150196822815, stump=0.09683033425615574, gap=0.03770455814767619, regret=0.05933122709393501, learnability=0.0, succ_r=0.0
BufferLevel with seed=5765209105934385278, obst=0.3275386343847161, slab=0.0285036238620922, stairs=0.03210095044385834, stump=0.04315260225335625, gap=0.04695020611995331, regret=0.05351633206009865, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.36711284650229586, slab=0.009727164220107021, stairs=0.04943439097340802, stump=0.076564501864737, gap=0.12457106608629473, regret=0.049317602068185806, learnability=0.0, succ_r=0.0
BufferLevel with seed=3658440810234983806, obst=0.14258422161372306, slab=0.11216477363012538, stairs=0.04937384945750581, stump=0.00203321500915008, gap=0.04252194436925831, regret=0.051361966878175735, learnability=0.0, succ_r=0.0
BufferLevel with seed=4048529728606495359, obst=0.030276010063126465, slab=0.0026070756020356136, stairs=0.05828109338579606, stump=0.14363857150410947, gap=0.10211030791399806, regret=0.05505102872848511, learnability=0.0, succ_r=0.0
BufferLevel with seed=6988502887871424766, obst=0.22049253148382303, slab=0.0018420877623510157, stairs=0.09290689195543275, stump=0.08316047449821876, gap=0.0696493797304263, regret=0.04717664048075676, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.35910366786454734, slab=0.009727164220107021, stairs=0.03930918993627516, stump=0.04932830761665278, gap=0.12457106608629473, regret=0.05409794673323631, learnability=0.0, succ_r=0.0
BufferLevel with seed=3658440810234983806, obst=0.14258422161372306, slab=0.11216477363012538, stairs=0.06422592412546972, stump=0.004302399296326616, gap=0.04252194436925831, regret=0.05526242032647133, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.36711284650229586, slab=0.038547680806620424, stairs=0.0678458317404995, stump=0.076564501864737, gap=0.12457106608629473, regret=0.057242561131715775, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.41183351245937133, slab=0.1353720402142379, stairs=0.06056422826464071, stump=0.10414281982010073, gap=0.040365397193329544, regret=0.05536700785160065, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.35910366786454734, slab=0.009727164220107021, stairs=0.03930918993627516, stump=0.06692026399985598, gap=0.10518745714713298, regret=0.05626919865608215, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.40292538163630787, slab=0.07747145912821377, stairs=0.03514777069633436, stump=0.07645005714486863, gap=0.14608962082212457, regret=0.05674831196665764, learnability=0.0, succ_r=0.0
BufferLevel with seed=5765209105934385278, obst=0.34585229427727215, slab=0.0285036238620922, stairs=0.03269332807445059, stump=0.018485458241828793, gap=0.04695020611995331, regret=0.047284334897994995, learnability=0.0, succ_r=0.0
BufferLevel with seed=5078004885299588555, obst=0.14690524834564173, slab=0.012827268849470518, stairs=0.04792792772265521, stump=0.04140619308554929, gap=0.01619719012192065, regret=0.05753011628985405, learnability=0.0, succ_r=0.0
BufferLevel with seed=5743371163005199147, obst=0.44924209446643343, slab=0.02592311579594352, stairs=0.02614651938083707, stump=0.061829516857073136, gap=0.06214799851340015, regret=0.044436801224946976, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.405816323308565, slab=0.08891827668392709, stairs=0.03514777069633436, stump=0.050800072689921746, gap=0.17041511331000678, regret=0.05411642789840698, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.37266307454997194, slab=0.08939164134564964, stairs=0.06730654424540705, stump=0.07930890123568661, gap=0.06974266165483513, regret=0.048072051256895065, learnability=0.0, succ_r=0.0
BufferLevel with seed=9115967214668858801, obst=0.14178173598912486, slab=0.06417964298473186, stairs=0.058830138781144806, stump=0.06426164938890261, gap=0.00749490158059225, regret=0.053626324981451035, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.01948366951400693, slab=0.06639051212814873, stairs=0.031002674196482127, stump=0.07806541437476004, gap=0.023125243525018668, regret=0.05675918981432915, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.03674998541533446, slab=0.06639051212814873, stairs=0.04992615343034691, stump=0.06958696643280758, gap=0.023125243525018668, regret=0.046376120299100876, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.01948366951400693, slab=0.04017279252415421, stairs=0.04540155105982451, stump=0.09358658941277777, gap=0.039616157567605566, regret=0.05617353692650795, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.42161512277799823, slab=0.1353720402142379, stairs=0.0426751293791939, stump=0.10414281982010073, gap=0.040365397193329544, regret=0.045290131121873856, learnability=0.0, succ_r=0.0
BufferLevel with seed=3757607835601514500, obst=0.3725975547236163, slab=0.07230894098005151, stairs=0.026370973382900918, stump=0.08144700112068923, gap=0.012440514485059334, regret=0.04753570258617401, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.4238750089429676, slab=0.0663221156731819, stairs=0.03514777069633436, stump=0.07645005714486863, gap=0.14075234160849492, regret=0.057779133319854736, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.3774164281910223, slab=0.08939164134564964, stairs=0.06730654424540705, stump=0.08304582041507863, gap=0.040365397193329544, regret=0.05745610222220421, learnability=0.0, succ_r=0.0
BufferLevel with seed=9115967214668858801, obst=0.14178173598912486, slab=0.062414579455355154, stairs=0.058830138781144806, stump=0.05879086003398966, gap=0.0, regret=0.04663060978055, learnability=0.0, succ_r=0.0
BufferLevel with seed=6901262826779543870, obst=0.12626413956518054, slab=0.06012467213267077, stairs=0.000778729758095087, stump=0.11190692450464072, gap=0.12517716963406308, regret=0.05495545640587807, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.35910366786454734, slab=0.009727164220107021, stairs=0.04192041010954323, stump=0.07889816593246138, gap=0.10518745714713298, regret=0.04789961501955986, learnability=0.0, succ_r=0.0
BufferLevel with seed=9083311400639422009, obst=0.3142949749390101, slab=0.09272915632732706, stairs=0.00382108929325119, stump=0.13985853832826514, gap=0.10956546707774696, regret=0.04545695707201958, learnability=0.0, succ_r=0.0
BufferLevel with seed=3757607835601514500, obst=0.3725975547236163, slab=0.07230894098005151, stairs=0.002226541830837625, stump=0.12598732390942052, gap=0.0026003294168871725, regret=0.048362646251916885, learnability=0.0, succ_r=0.0
BufferLevel with seed=5974385381340892786, obst=0.29592574957207185, slab=0.0035581598828996587, stairs=0.0200431274993768, stump=0.02980717447643927, gap=0.10239976328555968, regret=0.05702793970704079, learnability=0.0, succ_r=0.0
BufferLevel with seed=8184628421179543988, obst=0.05460992088620698, slab=0.03345054800542533, stairs=0.09040173679435527, stump=0.08932892300057135, gap=0.044013804563989525, regret=0.05166972801089287, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.03674998541533446, slab=0.07158317734388962, stairs=0.07299771643957036, stump=0.06958696643280758, gap=0.023125243525018668, regret=0.05345408245921135, learnability=0.0, succ_r=0.0
BufferLevel with seed=5652577754816880621, obst=0.20459044192532533, slab=0.01429514974602022, stairs=0.0038500534009921223, stump=0.01592655611865068, gap=0.08462198652124363, regret=0.048331763595342636, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.35995848504211614, slab=0.009727164220107021, stairs=0.03930918993627516, stump=0.04932830761665278, gap=0.10630260736594993, regret=0.045108284801244736, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.13075114452009579, slab=0.040531917439302054, stairs=0.07822396777033405, stump=0.09181649712755091, gap=0.10199150665621849, regret=0.044711846858263016, learnability=0.0, succ_r=0.0
BufferLevel with seed=18387043060412798, obst=0.31697428869066024, slab=0.0370768390631084, stairs=0.0515583701778417, stump=0.04561362237225744, gap=0.04895146321756375, regret=0.053339630365371704, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1267439346094005, slab=0.02315709574911069, stairs=0.07340747493999156, stump=0.09181649712755091, gap=0.10366317252275188, regret=0.04356090724468231, learnability=0.0, succ_r=0.0
BufferLevel with seed=9102938809523509237, obst=0.018700708729049054, slab=0.17612204292219458, stairs=0.67988910279697, stump=0.5232132007572707, gap=0.198020739663607, regret=0.045586202293634415, learnability=0.0, succ_r=0.0
BufferLevel with seed=85565880311009125, obst=0.2098586707941803, slab=0.019093215461966708, stairs=0.01695930050205787, stump=0.07241298474060391, gap=0.13471652331832887, regret=0.052855733782052994, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.36711284650229586, slab=0.02621014686198623, stairs=0.04943439097340802, stump=0.076564501864737, gap=0.14085248272441833, regret=0.046107396483421326, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1382549039619506, slab=0.06589984964392213, stairs=0.043990569260126546, stump=0.0866859337535814, gap=0.1286703410454243, regret=0.04720402881503105, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.405816323308565, slab=0.0649621688955075, stairs=0.04690643425607925, stump=0.0883606888880147, gap=0.14608962082212457, regret=0.05298050120472908, learnability=0.0, succ_r=0.0
BufferLevel with seed=2272975753993724286, obst=0.15915523678952997, slab=0.03316446113299481, stairs=0.048153743583993734, stump=0.13348631859359733, gap=0.05228832170108476, regret=0.05212453380227089, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.03674998541533446, slab=0.07158317734388962, stairs=0.07775626609367234, stump=0.06958696643280758, gap=0.014836684735028971, regret=0.053313206881284714, learnability=0.0, succ_r=0.0
BufferLevel with seed=3757607835601514500, obst=0.35885350788887393, slab=0.07230894098005151, stairs=0.020375788917337125, stump=0.09642187975589954, gap=0.012440514485059334, regret=0.052553530782461166, learnability=0.0, succ_r=0.0
BufferLevel with seed=5765209105934385278, obst=0.3275386343847161, slab=0.043563374131720733, stairs=0.023691072375742143, stump=0.06728519157506196, gap=0.04695020611995331, regret=0.04478419944643974, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1267439346094005, slab=0.03690512938201009, stairs=0.029527777201995273, stump=0.09181649712755091, gap=0.10331343352328648, regret=0.05568526312708855, learnability=0.0, succ_r=0.0
BufferLevel with seed=5460855858494428108, obst=0.4118054198417046, slab=0.05094662722414328, stairs=0.03514777069633436, stump=0.050800072689921746, gap=0.14608962082212457, regret=0.05428413674235344, learnability=0.0, succ_r=0.0
BufferLevel with seed=5974385381340892786, obst=0.2803700448948512, slab=0.0035581598828996587, stairs=0.0021830450944351557, stump=0.061224086772362726, gap=0.10239976328555968, regret=0.05681740120053291, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1267439346094005, slab=0.02315709574911069, stairs=0.08066735152883457, stump=0.10429440375506559, gap=0.10366317252275188, regret=0.05602923035621643, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.392571419143735, slab=0.09869832465888374, stairs=0.05911138504913662, stump=0.10414281982010073, gap=0.027716001393719044, regret=0.056616127490997314, learnability=0.0, succ_r=0.0
BufferLevel with seed=8184628421179543988, obst=0.05460992088620698, slab=0.05281506743991353, stairs=0.11114790944694758, stump=0.08932892300057135, gap=0.031836768790824005, regret=0.05110779032111168, learnability=0.0, succ_r=0.0
BufferLevel with seed=5743371163005199147, obst=0.45118965495249785, slab=0.04229576337779954, stairs=0.02614651938083707, stump=0.061829516857073136, gap=0.06214799851340015, regret=0.057446375489234924, learnability=0.0, succ_r=0.0
BufferLevel with seed=9083311400639422009, obst=0.26881738442140535, slab=0.09272915632732706, stairs=0.00382108929325119, stump=0.12462142517969561, gap=0.10877369506633465, regret=0.04467415809631348, learnability=0.0, succ_r=0.0
BufferLevel with seed=9083311400639422009, obst=0.26881738442140535, slab=0.08237336156354896, stairs=0.00382108929325119, stump=0.149088754955776, gap=0.10877369506633465, regret=0.05634099617600441, learnability=0.0, succ_r=0.0
BufferLevel with seed=9115967214668858801, obst=0.14178173598912486, slab=0.062414579455355154, stairs=0.058830138781144806, stump=0.05455503561854682, gap=0.0, regret=0.05809525027871132, learnability=0.0, succ_r=0.0
BufferLevel with seed=3658440810234983806, obst=0.14908733576852173, slab=0.09587339755161854, stairs=0.07263909513129589, stump=0.00203321500915008, gap=0.04911705731282813, regret=0.05635818466544151, learnability=0.0, succ_r=0.0
BufferLevel with seed=3757607835601514500, obst=0.35885350788887393, slab=0.07230894098005151, stairs=0.026628923606844733, stump=0.09642187975589954, gap=0.018188551574822277, regret=0.05426831543445587, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.35995848504211614, slab=0.009727164220107021, stairs=0.02024615566968006, stump=0.04932830761665278, gap=0.10649609253406764, regret=0.04680642485618591, learnability=0.0, succ_r=0.0
BufferLevel with seed=5119687945723376993, obst=0.3595749470936962, slab=0.0008883930391714534, stairs=0.015921407408326982, stump=0.018739599072562275, gap=0.04198498500062704, regret=0.051573485136032104, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.02525643004357059, slab=0.06639051212814873, stairs=0.031002674196482127, stump=0.10225659332006774, gap=0.023125243525018668, regret=0.044121429324150085, learnability=0.0, succ_r=0.0
BufferLevel with seed=9115967214668858801, obst=0.14178173598912486, slab=0.036498010316714236, stairs=0.058830138781144806, stump=0.05879086003398966, gap=0.0006193377810680446, regret=0.05393388867378235, learnability=0.0, succ_r=0.0
BufferLevel with seed=5743371163005199147, obst=0.4755945673148082, slab=0.02592311579594352, stairs=0.02614651938083707, stump=0.061829516857073136, gap=0.08568627978463936, regret=0.05159802362322807, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.3629659145315451, slab=0.038547680806620424, stairs=0.0678458317404995, stump=0.10193973265581327, gap=0.12457106608629473, regret=0.04389386996626854, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.1324260307186305, slab=0.014818378563452068, stairs=0.043990569260126546, stump=0.09181649712755091, gap=0.08150440969020856, regret=0.04548385366797447, learnability=0.0, succ_r=0.0
BufferLevel with seed=18387043060412798, obst=0.30494447398985186, slab=0.031462244461814594, stairs=0.0515583701778417, stump=0.054865801130543956, gap=0.043298560268762644, regret=0.056694865226745605, learnability=0.0, succ_r=0.0
BufferLevel with seed=3256565089651000103, obst=0.4440495429971091, slab=0.09116481169201546, stairs=0.06408103076623373, stump=0.0432893238114156, gap=0.0860614083253573, regret=0.05269773676991463, learnability=0.0, succ_r=0.0
BufferLevel with seed=8184628421179543988, obst=0.061727477926046645, slab=0.03345054800542533, stairs=0.12360319352469958, stump=0.08932892300057135, gap=0.031836768790824005, regret=0.04643840715289116, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.3554723459447554, slab=0.009727164220107021, stairs=0.03930918993627516, stump=0.04932830761665278, gap=0.15155185705901306, regret=0.05600989982485771, learnability=0.0, succ_r=0.0
BufferLevel with seed=3658440810234983806, obst=0.14908733576852173, slab=0.11686283085931426, stairs=0.07263909513129589, stump=0.03182453162173548, gap=0.04911705731282813, regret=0.045094624161720276, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.03813744712531639, slab=0.04017279252415421, stairs=0.054232150196822815, stump=0.08370670550314228, gap=0.04100691196927433, regret=0.05412071943283081, learnability=0.0, succ_r=0.0
BufferLevel with seed=6988502887871424766, obst=0.22049253148382303, slab=0.0, stairs=0.09290689195543275, stump=0.045880504292513315, gap=0.0696493797304263, regret=0.05372905358672142, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.12185271740978224, slab=0.06589984964392213, stairs=0.043990569260126546, stump=0.0866859337535814, gap=0.15179929202657144, regret=0.0558285228908062, learnability=0.0, succ_r=0.0
BufferLevel with seed=3757607835601514500, obst=0.35885350788887393, slab=0.054007774066577946, stairs=0.026628923606844733, stump=0.08646614141818607, gap=0.018188551574822277, regret=0.046393558382987976, learnability=0.0, succ_r=0.0
BufferLevel with seed=900597721812201819, obst=0.12915038537885237, slab=0.06829395693926882, stairs=0.07822396777033405, stump=0.09181649712755091, gap=0.10199150665621849, regret=0.05515433847904205, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.01948366951400693, slab=0.04017279252415421, stairs=0.08544967343714226, stump=0.08370670550314228, gap=0.0005970680096396494, regret=0.0572679303586483, learnability=0.0, succ_r=0.0
BufferLevel with seed=85565880311009125, obst=0.2098586707941803, slab=0.019093215461966708, stairs=0.0004076583610756676, stump=0.07241298474060391, gap=0.16182415210090195, regret=0.04790839925408363, learnability=0.0, succ_r=0.0
BufferLevel with seed=18387043060412798, obst=0.31697428869066024, slab=0.02859692296931656, stairs=0.0515583701778417, stump=0.05698832906880465, gap=0.04895146321756375, regret=0.053812991827726364, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.03674998541533446, slab=0.09066230197345543, stairs=0.0323491751990253, stump=0.06958696643280758, gap=0.023125243525018668, regret=0.0546223483979702, learnability=0.003134765238716823, succ_r=0.0031446540880503146
BufferLevel with seed=8490606340642748713, obst=0.021192223436179047, slab=0.04245200868316475, stairs=0.058705740332234815, stump=0.09824926188090322, gap=0.10625836094591425, regret=0.05689311400055885, learnability=0.0036899862825788754, succ_r=0.003703703703703704
BufferLevel with seed=5765209105934385278, obst=0.3106770438262547, slab=0.0285036238620922, stairs=0.00791531440615031, stump=0.04315260225335625, gap=0.04695020611995331, regret=0.05459653213620186, learnability=0.003999935484911533, succ_r=0.004016064257028112
BufferLevel with seed=18387043060412798, obst=0.30494447398985186, slab=0.031462244461814594, stairs=0.0515583701778417, stump=0.04561362237225744, gap=0.04895146321756375, regret=0.049487095326185226, learnability=0.004149305555555555, succ_r=0.004166666666666667
BufferLevel with seed=5974385381340892786, obst=0.2803700448948512, slab=0.0035581598828996587, stairs=0.0200431274993768, stump=0.03178831345331046, gap=0.10239976328555968, regret=0.05253629758954048, learnability=0.007219834710743801, succ_r=0.007272727272727273
BufferLevel with seed=9083311400639422009, obst=0.2872751824420504, slab=0.09272915632732706, stairs=0.00382108929325119, stump=0.12462142517969561, gap=0.10956546707774696, regret=0.052612293511629105, learnability=0.007245990729394213, succ_r=0.0072992700729927005
BufferLevel with seed=7853854521206157686, obst=0.17816371788171448, slab=0.02292420782095981, stairs=0.022677131003957737, stump=0.02651210092831741, gap=0.1381915166599271, regret=0.05020030215382576, learnability=0.008196161464380848, succ_r=0.008264462809917356
BufferLevel with seed=1154530227828127325, obst=0.2442462811344147, slab=0.03403141148764482, stairs=0.047495567670502815, stump=0.025705570156722136, gap=0.026180423101339726, regret=0.05003175139427185, learnability=0.008771242853786514, succ_r=0.008849557522123894
BufferLevel with seed=5765209105934385278, obst=0.3275386343847161, slab=0.019784659541708147, stairs=0.023691072375742143, stump=0.04315260225335625, gap=0.04695020611995331, regret=0.05108822509646416, learnability=0.009258450519696043, succ_r=0.009345794392523364
BufferLevel with seed=900597721812201819, obst=0.112159002028896, slab=0.037529790626535005, stairs=0.043990569260126546, stump=0.09181649712755091, gap=0.10406762881696016, regret=0.04996626079082489, learnability=0.0127097570410212, succ_r=0.012875536480686695
BufferLevel with seed=6988502887871424766, obst=0.20897179246938988, slab=0.004013282074959668, stairs=0.08115623028565286, stump=0.06191884420508475, gap=0.0696493797304263, regret=0.07393056899309158, learnability=0.012818350480688143, succ_r=0.012987012987012988
BufferLevel with seed=5460855858494428108, obst=0.405816323308565, slab=0.060079474110890166, stairs=0.03514777069633436, stump=0.07645005714486863, gap=0.14075234160849492, regret=0.04793417081236839, learnability=0.013155555555555557, succ_r=0.013333333333333334
BufferLevel with seed=8184628421179543988, obst=0.05460992088620698, slab=0.04801133043466174, stairs=0.09851385494897191, stump=0.10898490241970328, gap=0.031836768790824005, regret=0.06662314385175705, learnability=0.014282713715605966, succ_r=0.014492753623188406
BufferLevel with seed=3658440810234983806, obst=0.14258422161372306, slab=0.1374573371625786, stairs=0.06275380174757564, stump=0.00203321500915008, gap=0.04252194436925831, regret=0.07236283272504807, learnability=0.014282713715605966, succ_r=0.014492753623188406
BufferLevel with seed=5974385381340892786, obst=0.29592574957207185, slab=0.0, stairs=0.0200431274993768, stump=0.03147333710150502, gap=0.10239976328555968, regret=0.05053068324923515, learnability=0.015744, succ_r=0.016
BufferLevel with seed=4048529728606495359, obst=0.016193173172212305, slab=0.0026070756020356136, stairs=0.05828109338579606, stump=0.14237689932735711, gap=0.10211030791399806, regret=0.051545027643442154, learnability=0.026646650403452803, succ_r=0.0273972602739726
BufferLevel with seed=6901262826779543870, obst=0.10720931590352178, slab=0.03822810929398407, stairs=0.000778729758095087, stump=0.12599202517191752, gap=0.12139570022724042, regret=0.05353233590722084, learnability=0.040536379160717784, succ_r=0.042328042328042326
BufferLevel with seed=5743371163005199147, obst=0.44924209446643343, slab=0.031230210760815866, stairs=0.0033650565618256636, stump=0.061829516857073136, gap=0.0587117271323231, regret=0.05025579035282135, learnability=0.04514723388962512, succ_r=0.04739336492890995

---------------------------------------

None * 30
BufferLevel with seed=3543721128066444344, obst=0.2948417742476807, slab=0.04810072036114554, stairs=0.04798874900386475, stump=0.07870176488237286, gap=0.07292814712471467, regret=0.04561185464262962, learnability=0.0, succ_r=0.0
BufferLevel with seed=1077522894149938008, obst=0.3026790703783033, slab=0.07132613772511677, stairs=0.026417798607406687, stump=0.13009594231674718, gap=0.1270688975628329, regret=0.04557469114661217, learnability=0.0, succ_r=0.0
BufferLevel with seed=6191952506637955261, obst=0.11017829536696783, slab=0.07757871206110045, stairs=0.07859282411118314, stump=0.0070566752173186024, gap=0.09093917881110827, regret=0.056630466133356094, learnability=0.0, succ_r=0.0
BufferLevel with seed=5743371163005199147, obst=0.44924209446643343, slab=0.02592311579594352, stairs=0.0033650565618256636, stump=0.061829516857073136, gap=0.04884188125659469, regret=0.05399345979094505, learnability=0.0, succ_r=0.0
BufferLevel with seed=7589838953916462581, obst=0.10476658273950262, slab=0.03731079796942001, stairs=0.09747252374408721, stump=0.12096921259590913, gap=0.021754147524642463, regret=0.04912713170051575, learnability=0.0, succ_r=0.0
BufferLevel with seed=2204843716829126776, obst=0.36711284650229586, slab=0.009727164220107021, stairs=0.02823490077946658, stump=0.04932830761665278, gap=0.12457106608629473, regret=0.05010312795639038, learnability=0.0, succ_r=0.0
BufferLevel with seed=1311584263133415390, obst=0.2794936335943824, slab=0.07936518361359278, stairs=0.07082939134731961, stump=0.12783586756257598, gap=0.13693106087298323, regret=0.048875972628593445, learnability=0.0, succ_r=0.0
BufferLevel with seed=4347941502899221064, obst=0.392571419143735, slab=0.08939164134564964, stairs=0.06730654424540705, stump=0.07930890123568661, gap=0.040365397193329544, regret=0.058526650071144104, learnability=0.0, succ_r=0.0
BufferLevel with seed=6910557663382336926, obst=0.2488030759062974, slab=0.016304594557268716, stairs=0.04689621952452621, stump=0.1480614610729391, gap=0.10315561717028925, regret=0.051619354635477066, learnability=0.0, succ_r=0.0
BufferLevel with seed=794939478902739416, obst=0.01948366951400693, slab=0.04017279252415421, stairs=0.04540155105982451, stump=0.08370670550314228, gap=0.023125243525018668, regret=0.04371267929673195, learnability=0.0, succ_r=0.0
BufferLevel with seed=3757607835601514500, obst=0.3725975547236163, slab=0.07230894098005151, stairs=0.002226541830837625, stump=0.09642187975589954, gap=0.012440514485059334, regret=0.05802196264266968, learnability=0.0, succ_r=0.0
BufferLevel with seed=8490606340642748713, obst=0.021192223436179047, slab=0.026637530606777194, stairs=0.058705740332234815, stump=0.06876397498789898, gap=0.10625836094591425, regret=0.04924473166465759, learnability=0.0, succ_r=0.0
BufferLevel with seed=6231892566083477331, obst=0.3111604851723887, slab=0.09210962272242046, stairs=0.03609719135630495, stump=0.14912867471446248, gap=0.13318347210054265, regret=0.052445266395807266, learnability=0.0, succ_r=0.0
BufferLevel with seed=5078004885299588555, obst=0.14690524834564173, slab=0.0032025322559043226, stairs=0.042518882981741224, stump=0.04140619308554929, gap=0.01619719012192065, regret=0.054155170917510986, learnability=0.0, succ_r=0.0
BufferLevel with seed=3658440810234983806, obst=0.14908733576852173, slab=0.09587339755161854, stairs=0.04937384945750581, stump=0.00203321500915008, gap=0.056724634445796354, regret=0.04693920537829399, learnability=0.0, succ_r=0.0
