None * 160
BufferLevel with seed=2260421936698767020, obst=0.37414413076580855, slab=0.06598410734256716, stairs=0.022786995788076993, stump=0.10102479387793474, gap=0.08481109700951249, regret=None, learnability=None, succ_r=None
BufferLevel with seed=8755431465699942587, obst=0.9465734492557712, slab=0.45130852908183294, stairs=0.9954161032032758, stump=0.6254801535292378, gap=0.5430133481237774, regret=0.056962281465530396, learnability=0.0, succ_r=0.0
BufferLevel with seed=5437574204353023738, obst=0.48048273501211214, slab=0.03938762383975328, stairs=0.027358450321891596, stump=0.10028964125724962, gap=0.03169619444881491, regret=0.05700989440083504, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.21727433835157722, slab=0.017251319480815697, stairs=0.03039288752454176, stump=0.02136545604996912, gap=0.11651708184490969, regret=0.05705198645591736, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.03689515256509024, slab=0.034901003631417994, stairs=0.008988951918156587, stump=0.07381670398269216, gap=0.027166033668549444, regret=0.05752342939376831, learnability=0.0, succ_r=0.0
BufferLevel with seed=4922417830340720696, obst=0.3980484826726478, slab=0.030577143774636897, stairs=0.13343614127480224, stump=0.94296388070221, gap=0.10831751833846236, regret=0.057741258293390274, learnability=0.0, succ_r=0.0
BufferLevel with seed=3769956575323409816, obst=0.8625873653174305, slab=0.3810211987113353, stairs=0.5713497915760288, stump=0.39110739462743194, gap=0.9614042113552143, regret=0.05788997933268547, learnability=0.0, succ_r=0.0
BufferLevel with seed=1927236409306337235, obst=0.0073711275928631526, slab=0.07214316019402167, stairs=0.08694693352730576, stump=0.007185835202025398, gap=0.1420220648960861, regret=0.05844650790095329, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.21727433835157722, slab=0.017251319480815697, stairs=0.033044349189124814, stump=0.03872113392783003, gap=0.11651708184490969, regret=0.05907238647341728, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.030718562646875502, slab=0.021302899121833023, stairs=0.007185208880460538, stump=0.026230230253492446, gap=0.053019834442438595, regret=0.05919517204165459, learnability=0.004219333524849181, succ_r=0.00423728813559322
BufferLevel with seed=5878704016752178984, obst=0.07853047875272151, slab=0.05673587954890198, stairs=0.02415049764713023, stump=0.13948321721023293, gap=0.12758546003365795, regret=0.05929763242602348, learnability=0.008031601894802407, succ_r=0.008097165991902834
BufferLevel with seed=5437574204353023738, obst=0.48056548299363155, slab=0.027598525822980703, stairs=0.0, stump=0.09608926609050412, gap=0.03831856549309321, regret=0.059897083789110184, learnability=0.019504467711195267, succ_r=0.01990049751243781
BufferLevel with seed=3065481702086207475, obst=0.9652244963321048, slab=0.8534517596807455, stairs=0.2511707824038958, stump=0.7577072661554777, gap=0.6892300691974443, regret=0.06007247045636177, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.05359493899232198, slab=0.034901003631417994, stairs=0.009153124165997947, stump=0.07381670398269216, gap=0.030214099655826717, regret=0.06051543727517128, learnability=0.013155555555555557, succ_r=0.013333333333333334
BufferLevel with seed=2733523461471917, obst=0.451774128962199, slab=0.07390904936242258, stairs=0.013388899186219383, stump=0.10584272821823149, gap=0.09317377517796953, regret=0.06060386076569557, learnability=0.0, succ_r=0.0
BufferLevel with seed=1761486577710156810, obst=0.0916072706619222, slab=0.398591222790431, stairs=0.9040531989844579, stump=0.38244583775172936, gap=0.9030215515466773, regret=0.06106361374258995, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.47254370395014045, slab=0.05623234598426237, stairs=0.029636206138176815, stump=0.0678256102139855, gap=0.1360384119175339, regret=0.061432402580976486, learnability=0.0, succ_r=0.0
BufferLevel with seed=3832310426322727083, obst=0.20244343839557155, slab=0.490269176315164, stairs=0.741009286140531, stump=0.8263340012403663, gap=0.8360602287293558, regret=0.06150488555431366, learnability=0.0, succ_r=0.0
BufferLevel with seed=1194746329028822302, obst=0.6518577935029549, slab=0.5985717982263536, stairs=0.6965492271196851, stump=0.2898025074426557, gap=0.2816905015600937, regret=0.06170283630490303, learnability=0.0, succ_r=0.0
BufferLevel with seed=6904798519403321702, obst=0.4844945175623243, slab=0.2930497095047463, stairs=0.5726015625508356, stump=0.37553843018663613, gap=0.9536189950784604, regret=0.06213861703872681, learnability=0.0, succ_r=0.0
BufferLevel with seed=5396144849701529951, obst=0.4745673917240851, slab=0.060327943611755676, stairs=0.046446242586434684, stump=0.1354804345844777, gap=0.08065474493157283, regret=0.062270477414131165, learnability=0.0038909912109375, succ_r=0.00390625
BufferLevel with seed=2657859831119221139, obst=0.7963298557583283, slab=0.9305428432656494, stairs=0.27227888195138306, stump=0.14644311151806969, gap=0.5539215452348735, regret=0.06234472617506981, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.46243540682439066, slab=0.0773328436775108, stairs=0.047694893114587814, stump=0.04221569056179586, gap=0.1130973426986132, regret=0.06273803859949112, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.48858233458114775, slab=0.10198861287713734, stairs=0.07401377310170598, stump=0.05536604226728316, gap=0.11543317594345776, regret=0.06274639815092087, learnability=0.0, succ_r=0.0
BufferLevel with seed=230170647561023179, obst=0.2034143799293161, slab=0.08928303355288192, stairs=0.8623058582362928, stump=0.12777845070559857, gap=0.6843886476160641, regret=0.0631941631436348, learnability=0.0, succ_r=0.0
BufferLevel with seed=2869036435672497714, obst=0.4918511072319666, slab=0.043932881816996776, stairs=0.003517995976106825, stump=0.1094576963041058, gap=0.1387199211970809, regret=0.06321828812360764, learnability=0.015205497830980456, succ_r=0.015444015444015444
BufferLevel with seed=5131582725835474961, obst=0.9034931545369881, slab=0.41826209321489727, stairs=0.3571117318629835, stump=0.5126441188837554, gap=0.18415831411911854, regret=0.06359591335058212, learnability=0.0, succ_r=0.0
BufferLevel with seed=5598844051154977856, obst=0.3524608327217308, slab=0.08300995777238324, stairs=0.016613045171838793, stump=0.06832493068956356, gap=0.05121113351304233, regret=0.06359609216451645, learnability=0.003662954152249135, succ_r=0.003676470588235294
BufferLevel with seed=8025971976104094383, obst=0.3545269877246819, slab=0.030286240535045198, stairs=0.08774282651288723, stump=0.044365052223666684, gap=0.054808533416241936, regret=0.06366389989852905, learnability=0.0, succ_r=0.0
BufferLevel with seed=4024669617876695870, obst=0.818911811654823, slab=0.04378397918139931, stairs=0.7327726528602552, stump=0.5713853723471689, gap=0.4555708349994725, regret=0.06425575166940689, learnability=0.0, succ_r=0.0
BufferLevel with seed=5878704016752178984, obst=0.07862180812014646, slab=0.08054786942582476, stairs=0.02415049764713023, stump=0.1326664249748265, gap=0.14230835811413364, regret=0.06448106467723846, learnability=0.0, succ_r=0.0
BufferLevel with seed=4922417830340720696, obst=0.3980484826726478, slab=0.012651366496486776, stairs=0.15764969833807918, stump=0.94296388070221, gap=0.13616593793633974, regret=0.06492866575717926, learnability=0.0, succ_r=0.0
BufferLevel with seed=8942698317741457213, obst=0.31618454945007646, slab=0.6021562118179651, stairs=0.676942142352177, stump=0.1226264274833042, gap=0.5243988581956522, regret=0.06575343757867813, learnability=0.0, succ_r=0.0
BufferLevel with seed=6744613900896226458, obst=0.25492111938644857, slab=0.08853156113439838, stairs=0.07092066899600162, stump=0.07412851114344711, gap=0.03172293628937122, regret=0.06582209467887878, learnability=0.0, succ_r=0.0
BufferLevel with seed=5767819852441694739, obst=0.31471266403927256, slab=0.033662865198716085, stairs=0.03811389001005542, stump=0.140258030665782, gap=0.11534378919940479, regret=0.0659298226237297, learnability=0.01492194674012856, succ_r=0.015151515151515152
BufferLevel with seed=5437574204353023738, obst=0.48048273501211214, slab=0.04501208592729802, stairs=0.027358450321891596, stump=0.11585912904875313, gap=0.034538473868700105, regret=0.06597850471735, learnability=0.0, succ_r=0.0
BufferLevel with seed=6052694746502488919, obst=0.4385998262726162, slab=0.08637171009677347, stairs=0.03386120249702488, stump=0.09359707019827944, gap=0.05885953234536785, regret=0.06600458920001984, learnability=0.0, succ_r=0.0
BufferLevel with seed=5390916108542574026, obst=0.038856430822543864, slab=0.08815945922824428, stairs=0.0035203860866399707, stump=0.10506133171617404, gap=0.022935898920213277, regret=0.0661102905869484, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.5130851385015673, slab=0.0819213946857843, stairs=0.047694893114587814, stump=0.0378916050775306, gap=0.1324009185497586, regret=0.06634438782930374, learnability=0.0, succ_r=0.0
BufferLevel with seed=4459794937342931654, obst=0.4437760818383362, slab=0.03798790549977249, stairs=0.389699238004833, stump=0.42317602344112104, gap=0.45244950524714966, regret=0.06634943932294846, learnability=0.0, succ_r=0.0
BufferLevel with seed=5878704016752178984, obst=0.07853047875272151, slab=0.06087793917305065, stairs=0.07102825440287332, stump=0.1517074033980591, gap=0.12758546003365795, regret=0.06672468781471252, learnability=0.0, succ_r=0.0
BufferLevel with seed=5598844051154977856, obst=0.3646204092597674, slab=0.08300995777238324, stairs=0.016613045171838793, stump=0.09499559078944282, gap=0.06592311531020711, regret=0.06680148839950562, learnability=0.012656147271531887, succ_r=0.01282051282051282
BufferLevel with seed=3846684242815780258, obst=0.0387728320145226, slab=0.05304834163865434, stairs=0.07042162544612669, stump=0.07983100283722816, gap=0.058095120442475015, regret=0.06680310517549515, learnability=0.0, succ_r=0.0
BufferLevel with seed=6415102967320141884, obst=0.35564094687805703, slab=0.06024539655062641, stairs=0.09126831973942888, stump=0.09235511230943949, gap=0.17955280953930602, regret=0.06691005080938339, learnability=0.0, succ_r=0.0
BufferLevel with seed=2733523461471917, obst=0.451774128962199, slab=0.07401361130926566, stairs=0.03818633155010934, stump=0.13370384820376036, gap=0.10893195761403127, regret=0.06697575747966766, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.4662137504712035, slab=0.07491412119267975, stairs=0.034417538926563906, stump=0.026707064890488925, gap=0.1360384119175339, regret=0.06720859557390213, learnability=0.011903033822035128, succ_r=0.012048192771084338
BufferLevel with seed=3599215870798267585, obst=0.0919480393151062, slab=0.29158374031441886, stairs=0.6385161159293984, stump=0.21054267164390816, gap=0.34022039437854784, regret=0.0672244131565094, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.05359493899232198, slab=0.034901003631417994, stairs=0.01074370984198375, stump=0.07381670398269216, gap=0.04320347064941441, regret=0.06724493205547333, learnability=0.036148030593577116, succ_r=0.03755868544600939
BufferLevel with seed=3846684242815780258, obst=0.07817568728892488, slab=0.02595386294384039, stairs=0.00995335190190202, stump=0.007880772387379303, gap=0.05303209203646908, regret=0.06727511435747147, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.2534536790476021, slab=0.057165774554209334, stairs=0.06385928901615871, stump=0.03872113392783003, gap=0.1363538193989533, regret=0.06734680384397507, learnability=0.0, succ_r=0.0
BufferLevel with seed=1927236409306337235, obst=0.05038885362618227, slab=0.06959615764798363, stairs=0.1089209161066556, stump=0.007185835202025398, gap=0.1483889270336522, regret=0.06768880784511566, learnability=0.0037312909425016483, succ_r=0.003745318352059925
BufferLevel with seed=2849120617064859263, obst=0.4937436336217029, slab=0.11006619368518594, stairs=0.069888899584958, stump=0.0938075266163554, gap=0.1360384119175339, regret=0.06774181127548218, learnability=0.0, succ_r=0.0
BufferLevel with seed=6415102967320141884, obst=0.2997013275068423, slab=0.045552603527704114, stairs=0.06704550872466226, stump=0.08043024593082697, gap=0.1399243240605464, regret=0.06775855273008347, learnability=0.0, succ_r=0.0
BufferLevel with seed=1918467554968024392, obst=0.08722617916900416, slab=0.023745406619848933, stairs=0.05416371800990632, stump=0.051791622399986546, gap=0.14737326881993196, regret=0.06784579902887344, learnability=0.0, succ_r=0.0
BufferLevel with seed=6744613900896226458, obst=0.2713285340270771, slab=0.09982774843878334, stairs=0.0596662911219597, stump=0.07109348586476047, gap=0.020643882806548493, regret=0.06797043979167938, learnability=0.0, succ_r=0.0
BufferLevel with seed=4922417830340720696, obst=0.3980484826726478, slab=0.03586774126255028, stairs=0.13343614127480224, stump=0.9520613736694098, gap=0.10831751833846236, regret=0.0679822713136673, learnability=0.0, succ_r=0.0
BufferLevel with seed=4743833161910722081, obst=0.21285586898751005, slab=0.018034722222392854, stairs=0.050960544128929544, stump=0.13080835612816882, gap=0.08145592140493299, regret=0.06799536198377609, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.11141043549702076, slab=0.04827132144774958, stairs=0.05764212341466757, stump=0.10411564873404745, gap=0.04061396040219336, regret=0.06805051118135452, learnability=0.0, succ_r=0.0
BufferLevel with seed=5390916108542574026, obst=0.02259782631027973, slab=0.08815945922824428, stairs=0.027116771303108786, stump=0.08760767236088296, gap=0.0033233042446854486, regret=0.06807360053062439, learnability=0.0, succ_r=0.0
BufferLevel with seed=5396144849701529951, obst=0.4666871222694303, slab=0.0787095452735841, stairs=0.032445799320582384, stump=0.16397672179805867, gap=0.07722409512599143, regret=0.06814181804656982, learnability=0.0, succ_r=0.0
BufferLevel with seed=6532900678206123692, obst=0.23595098413295623, slab=0.17046275262636446, stairs=0.05690447651391989, stump=0.2477143077617724, gap=0.9281055843051165, regret=0.0681479200720787, learnability=0.0, succ_r=0.0
BufferLevel with seed=1927236409306337235, obst=0.026979389909245532, slab=0.06505269987233787, stairs=0.07258928415930069, stump=0.009708036452111081, gap=0.14555577883917042, regret=0.06815584003925323, learnability=0.0, succ_r=0.0
BufferLevel with seed=1927236409306337235, obst=0.06887559038191723, slab=0.05939280379810545, stairs=0.1089209161066556, stump=0.015006980662918924, gap=0.1872709138521585, regret=0.0684354305267334, learnability=0.0, succ_r=0.0
BufferLevel with seed=5878704016752178984, obst=0.06885231752101052, slab=0.05673587954890198, stairs=0.02415049764713023, stump=0.12789771320318166, gap=0.12395319286376968, regret=0.06846674531698227, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.47755837647674976, slab=0.08969234918972775, stairs=0.05696668974464204, stump=0.06604378492540425, gap=0.10130148073989162, regret=0.06863992661237717, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.2181093079184574, slab=0.002889700055605994, stairs=0.08269957847642008, stump=0.03872113392783003, gap=0.12282507255480524, regret=0.0688464343547821, learnability=0.0, succ_r=0.0
BufferLevel with seed=2657859831119221139, obst=0.8047444503431997, slab=0.9305428432656494, stairs=0.25884286356012226, stump=0.1725593425075598, gap=0.5740698846756621, regret=0.06886456161737442, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.47254370395014045, slab=0.048557459307369974, stairs=0.029636206138176815, stump=0.0653600492098894, gap=0.13317894893404747, regret=0.06890811771154404, learnability=0.0, succ_r=0.0
BufferLevel with seed=4650730866108411127, obst=0.2646533559325218, slab=0.6135488244819627, stairs=0.9202982949541549, stump=0.4612363844204602, gap=0.5133657129707604, regret=0.06892003118991852, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.07228225307943774, slab=0.05035882823827842, stairs=0.03254810714205692, stump=0.05995847907454907, gap=0.04187297773013514, regret=0.06899074465036392, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.21727433835157722, slab=0.040346451318338125, stairs=0.05175003737849976, stump=0.029343838482224598, gap=0.11651708184490969, regret=0.06900743395090103, learnability=0.0, succ_r=0.0
BufferLevel with seed=5767819852441694739, obst=0.31471266403927256, slab=0.015319459935200815, stairs=0.055941868169988834, stump=0.12969618957838794, gap=0.10979336335686796, regret=0.06917557865381241, learnability=0.0, succ_r=0.0
BufferLevel with seed=6415102967320141884, obst=0.31284883882718906, slab=0.09905178019866426, stairs=0.06262388122019615, stump=0.10485243056024068, gap=0.15591794340996312, regret=0.06928234547376633, learnability=0.0, succ_r=0.0
BufferLevel with seed=4784058021022838265, obst=0.08170462398576667, slab=0.039827724097345085, stairs=0.09622350087093809, stump=0.11415099297598383, gap=0.0031582397863575582, regret=0.06930577009916306, learnability=0.01586888657648283, succ_r=0.016129032258064516
BufferLevel with seed=5517597879030171431, obst=0.7597100795994258, slab=0.5246950595024222, stairs=0.007732109473372217, stump=0.08936925088775327, gap=0.822750939599493, regret=0.06935770064592361, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.22751390176767802, slab=0.03686426510006863, stairs=0.04152166283655319, stump=0.021255278831832994, gap=0.11651708184490969, regret=0.0693633183836937, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.05023995494371859, slab=0.03717065185507354, stairs=0.04725251768618788, stump=0.06338049705822704, gap=0.02214197467706826, regret=0.06951535493135452, learnability=0.0, succ_r=0.0
BufferLevel with seed=352877309105513333, obst=0.14880228464908757, slab=0.002109487973952462, stairs=0.08256616212002472, stump=0.0514446539327726, gap=0.11147504773946872, regret=0.0696076974272728, learnability=0.027755102040816326, succ_r=0.02857142857142857
BufferLevel with seed=2869036435672497714, obst=0.48965644707948763, slab=0.06774946861013789, stairs=0.003517995976106825, stump=0.1414252285239034, gap=0.1387199211970809, regret=0.06963106244802475, learnability=0.0, succ_r=0.0
BufferLevel with seed=5396144849701529951, obst=0.45952860365056886, slab=0.10296933340379157, stairs=0.021395650100047917, stump=0.1354804345844777, gap=0.08065474493157283, regret=0.06966464966535568, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.4903821046664049, slab=0.08683042756852394, stairs=0.06634413123332356, stump=0.04221569056179586, gap=0.12890176728978656, regret=0.06983298808336258, learnability=0.011362135024441802, succ_r=0.011494252873563218
BufferLevel with seed=5396144849701529951, obst=0.4672220922986379, slab=0.06405166689624497, stairs=0.03564338809410414, stump=0.13309877214121493, gap=0.08224118134494131, regret=0.06987236440181732, learnability=0.0, succ_r=0.0
BufferLevel with seed=7939256847090722501, obst=0.04544154470845817, slab=0.5458376079830937, stairs=1.0, stump=0.6831152278143577, gap=0.6888334250638365, regret=0.06990247219800949, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.09575924734068615, slab=0.02414940077857147, stairs=0.019880459965098247, stump=0.026230230253492446, gap=0.054198493743121676, regret=0.0699419230222702, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.48024009574618526, slab=0.06255428370641998, stairs=0.011078272156633009, stump=0.04221569056179586, gap=0.1360384119175339, regret=0.07010210305452347, learnability=0.0, succ_r=0.0
BufferLevel with seed=8774245242200078232, obst=0.11562361280296674, slab=0.903638385237284, stairs=0.19295921535731603, stump=0.9630475289055562, gap=0.4613668137532921, regret=0.07022809237241745, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.5169833243300908, slab=0.05616592486671912, stairs=0.047694893114587814, stump=0.03864703002770066, gap=0.12200220506897413, regret=0.0702815130352974, learnability=0.012984764542936287, succ_r=0.013157894736842105
BufferLevel with seed=7040893197351820330, obst=0.38939496556492714, slab=0.11405275754236177, stairs=0.07001333748780403, stump=0.5213757920264022, gap=0.0901436540442142, regret=0.07036320865154266, learnability=0.0, succ_r=0.0
BufferLevel with seed=4459794937342931654, obst=0.44497541869800306, slab=0.03798790549977249, stairs=0.37658297295712506, stump=0.4388249567943905, gap=0.45244950524714966, regret=0.07040499150753021, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.46620268272091964, slab=0.05954571891972982, stairs=0.026894742879650713, stump=0.0653600492098894, gap=0.14430008574697287, regret=0.07044654339551926, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.07817568728892488, slab=0.026639202832883693, stairs=0.00995335190190202, stump=0.026230230253492446, gap=0.06636688999858836, regret=0.07047179341316223, learnability=0.01234375, succ_r=0.0125
BufferLevel with seed=4126849821692988123, obst=0.09490625641001127, slab=0.22106952007377922, stairs=0.9825149910275324, stump=0.9008231952702093, gap=0.07328848073733796, regret=0.07050573825836182, learnability=0.0, succ_r=0.0
BufferLevel with seed=2733523461471917, obst=0.43559302139980943, slab=0.07401361130926566, stairs=0.013388899186219383, stump=0.13135411087265358, gap=0.09317377517796953, regret=0.07051525264978409, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.06263567074542138, slab=0.05755240111338991, stairs=0.009182111547254089, stump=0.09793433337372486, gap=0.030214099655826717, regret=0.07051540166139603, learnability=0.0, succ_r=0.0
BufferLevel with seed=4784058021022838265, obst=0.1261795438173849, slab=0.04604886378164298, stairs=0.1158397021818622, stump=0.09146182520763263, gap=0.025983374633803243, regret=0.07062714546918869, learnability=0.0, succ_r=0.0
BufferLevel with seed=6052694746502488919, obst=0.4148118358753901, slab=0.11753006217995499, stairs=0.03386120249702488, stump=0.11757883500069004, gap=0.08536457757519696, regret=0.07067802548408508, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.21727433835157722, slab=0.03492753937342489, stairs=0.0809128049190548, stump=0.04440678850804866, gap=0.11651708184490969, regret=0.07071661949157715, learnability=0.0, succ_r=0.0
BufferLevel with seed=4471990707503482809, obst=0.17163032460661432, slab=0.277341037824709, stairs=0.5640756331896123, stump=0.5408839738738433, gap=0.2952347653327878, regret=0.0707176923751831, learnability=0.0, succ_r=0.0
BufferLevel with seed=2733523461471917, obst=0.508852614761836, slab=0.08253720861333108, stairs=0.013388899186219383, stump=0.09593323646295342, gap=0.10561325737783699, regret=0.07071808725595474, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.05023995494371859, slab=0.05304834163865434, stairs=0.047667926636585076, stump=0.04672622073374988, gap=0.05402276439136658, regret=0.07084652781486511, learnability=0.0, succ_r=0.0
BufferLevel with seed=5598844051154977856, obst=0.3524608327217308, slab=0.08300995777238324, stairs=0.0012047539072529024, stump=0.09499559078944282, gap=0.04114332958874062, regret=0.07092510908842087, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.06710485407659351, slab=0.03717065185507354, stairs=0.052291334862383985, stump=0.03860251878829048, gap=0.08165253631874758, regret=0.07098522782325745, learnability=0.0, succ_r=0.0
BufferLevel with seed=4784058021022838265, obst=0.05651829468323027, slab=0.02797667795142661, stairs=0.09645176902148717, stump=0.1092005589539182, gap=0.0031582397863575582, regret=0.0710795447230339, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.4937436336217029, slab=0.05954571891972982, stairs=0.08445273673422221, stump=0.0499804634040599, gap=0.1494316526945234, regret=0.0712619423866272, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.05359493899232198, slab=0.029234835037964778, stairs=0.009153124165997947, stump=0.05995847907454907, gap=0.013830736233540582, regret=0.07127416133880615, learnability=0.0, succ_r=0.0
BufferLevel with seed=3846684242815780258, obst=0.030718562646875502, slab=0.034673300244582095, stairs=0.041823940713791447, stump=0.03860251878829048, gap=0.058055783356115, regret=0.07133441418409348, learnability=0.0, succ_r=0.0
BufferLevel with seed=5767819852441694739, obst=0.32678295583570166, slab=0.033662865198716085, stairs=0.033092796767992975, stump=0.12179065049375339, gap=0.08943069431938756, regret=0.07145015150308609, learnability=0.0, succ_r=0.0
BufferLevel with seed=621827651779486545, obst=0.016229328522752995, slab=0.03363377527804985, stairs=0.020097563745394918, stump=0.1364815774986855, gap=0.06286836373542977, regret=0.0714719295501709, learnability=0.014702606371129426, succ_r=0.014925373134328358
BufferLevel with seed=5396144849701529951, obst=0.49380228493199946, slab=0.060327943611755676, stairs=0.0346448765569842, stump=0.16421887958444148, gap=0.08220365944893565, regret=0.07150991261005402, learnability=0.0, succ_r=0.0
BufferLevel with seed=8025971976104094383, obst=0.3113044480464365, slab=0.03255863827560257, stairs=0.0782979300533345, stump=0.04384061370723453, gap=0.03833144234342342, regret=0.07156068831682205, learnability=0.032749209997127264, succ_r=0.03389830508474576
BufferLevel with seed=3846684242815780258, obst=0.07817568728892488, slab=0.029224255485889646, stairs=0.03880193826573481, stump=0.026230230253492446, gap=0.0643997311603939, regret=0.07157186418771744, learnability=0.0, succ_r=0.0
BufferLevel with seed=7446571275728416214, obst=0.3846339598963991, slab=0.025945070525343727, stairs=0.019523406137779222, stump=0.046836078559008724, gap=0.13601775711774725, regret=0.07163263112306595, learnability=0.0, succ_r=0.0
BufferLevel with seed=2733523461471917, obst=0.45628337133702634, slab=0.0564534639087981, stairs=0.03034451063654787, stump=0.11206867284903911, gap=0.09317377517796953, regret=0.07166269421577454, learnability=0.0, succ_r=0.0
BufferLevel with seed=5715500874098221119, obst=0.03665834320651651, slab=0.7934208583098247, stairs=0.4940610957151498, stump=0.9522826596712151, gap=0.1385071798395351, regret=0.07174567133188248, learnability=0.0, succ_r=0.0
BufferLevel with seed=4922417830340720696, obst=0.3890993324636327, slab=0.02812102513981285, stairs=0.15217068969540345, stump=0.94296388070221, gap=0.1053508556857208, regret=0.0717834010720253, learnability=0.0, succ_r=0.0
BufferLevel with seed=5396144849701529951, obst=0.501697819069388, slab=0.11091014185509626, stairs=0.0363009065295178, stump=0.14496804022848234, gap=0.08053851133961454, regret=0.07182086259126663, learnability=0.0, succ_r=0.0
BufferLevel with seed=6393577476882081170, obst=0.03689515256509024, slab=0.01820067678853235, stairs=0.02494203806212713, stump=0.06022646143397403, gap=0.025422004706662876, regret=0.07183489948511124, learnability=0.0, succ_r=0.0
BufferLevel with seed=4743833161910722081, obst=0.22667808057814212, slab=0.01689571656035148, stairs=0.05320329977347084, stump=0.12197417226445775, gap=0.07824499498357988, regret=0.0719609335064888, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.4566513291855203, slab=0.06399662184163846, stairs=0.01780902782507688, stump=0.046379857280901216, gap=0.11882159827161846, regret=0.07198448479175568, learnability=0.01612469766191884, succ_r=0.01639344262295082
BufferLevel with seed=5598844051154977856, obst=0.3524608327217308, slab=0.09352830287405783, stairs=0.016613045171838793, stump=0.09499559078944282, gap=0.08792307608321327, regret=0.0721234604716301, learnability=0.013155555555555557, succ_r=0.013333333333333334
BufferLevel with seed=3846684242815780258, obst=0.05023995494371859, slab=0.03387783492014414, stairs=0.02106965601107418, stump=0.03860251878829048, gap=0.04159307298608707, regret=0.07218889147043228, learnability=0.04604578563995838, succ_r=0.04838709677419355
BufferLevel with seed=2558975698008913384, obst=0.28707753842242717, slab=0.03522511806662543, stairs=0.07265507817641743, stump=0.05475976134889991, gap=0.10718455857568733, regret=0.07237192243337631, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.4937436336217029, slab=0.050844548622152166, stairs=0.05710758926257152, stump=0.007642449505289837, gap=0.14589851332126638, regret=0.07246376574039459, learnability=0.0, succ_r=0.0
BufferLevel with seed=352877309105513333, obst=0.17137086332072005, slab=0.002109487973952462, stairs=0.11101969677772047, stump=0.046033374621498056, gap=0.10477029003924332, regret=0.07255734503269196, learnability=0.0, succ_r=0.0
BufferLevel with seed=4459794937342931654, obst=0.4368727419897211, slab=0.0095361839575967, stairs=0.37106770865507144, stump=0.43897564513264903, gap=0.4367915530607622, regret=0.07263953238725662, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849120617064859263, obst=0.5146324914044409, slab=0.05178417729113423, stairs=0.05710758926257152, stump=0.0, gap=0.20810047203039117, regret=0.07264384627342224, learnability=0.0, succ_r=0.0
BufferLevel with seed=6744613900896226458, obst=0.2603096468767511, slab=0.09206895233909465, stairs=0.10438678777657515, stump=0.09425262988755913, gap=0.0017403698806488176, regret=0.07277077436447144, learnability=0.0, succ_r=0.0
BufferLevel with seed=2849284870450042971, obst=0.21727433835157722, slab=0.017251319480815697, stairs=0.05257422049870594, stump=0.019309642564938355, gap=0.11651708184490969, regret=0.07295417785644531, learnability=0.0, succ_r=0.0
